Wall time,Step,Value
1777092941.5407393,516,2132.20654296875
1777092945.5242012,517,2512.9287109375
1777092957.6139252,518,1959.56689453125
1777092971.9307237,519,2375.17138671875
1777092978.6126215,520,1670.8587646484375
1777092989.6096451,521,1841.0322265625
1777093009.3724122,523,1820.004150390625
1777093037.7947772,526,1605.423828125
1777093078.0022109,530,1925.200439453125
1777093097.940775,533,1934.10107421875
1777093110.6420183,534,1736.4051513671875
1777093119.3701956,535,1610.126708984375
1777093126.2679021,536,1536.2236328125
1777093133.799201,537,1645.212890625
1777093150.2852244,538,1807.7197265625
1777093174.7821114,539,1555.588623046875
1777093197.036829,540,1592.6826171875
1777093202.0395072,541,2653.234619140625
1777093209.537853,542,1499.7872314453125
1777093216.790692,543,1720.361083984375
1777093224.7687204,544,1748.3802490234375
1777093246.6315606,546,1467.1187744140625
1777093250.577211,547,1241.75830078125
1777093343.8262722,550,1378.8173828125
1777093360.370311,552,1628.3199462890625
1777093372.0959728,553,1496.0360107421875
1777093384.518627,554,1395.1973876953125
1777093391.3527284,555,1369.4522705078125
1777093408.9665873,556,1462.2164306640625
1777093428.839633,558,1172.7523193359375
1777093476.452465,562,1226.10546875
1777093496.0775485,563,1056.5712890625
1777093508.8179011,564,1093.1851806640625
1777093533.733075,566,1219.3819580078125
1777093552.067952,567,1056.7786865234375
1777093564.4779332,568,993.3779296875
1777093573.1610262,569,963.5155639648438
1777093580.8303063,571,941.4129028320312
1777093600.502618,573,998.7261962890625
1777093624.6457326,576,1115.3704833984375
1777093677.3691452,580,1056.716064453125
1777093717.14782,584,844.6746826171875
1777093727.311324,585,904.2756958007812
1777093742.0162535,586,935.0175170898438
1777093754.2366753,588,830.2056274414062
1777093761.811577,589,1014.9855346679688
1777093771.2570043,590,946.7564086914062
1777093780.1778817,591,749.0742797851562
1777093789.4933214,592,888.3634643554688
1777093809.9545212,594,836.196533203125
1777093821.915697,595,829.1351928710938
1777093825.322379,596,807.3732299804688
1777093837.1066515,597,875.9013061523438
1777093841.8206513,598,757.3652954101562
1777093861.7160559,599,893.0714721679688
1777093953.5187922,601,731.145751953125
1777093967.2472427,602,737.6181640625
1777093989.3132615,603,703.2147827148438
1777094013.262663,605,722.0621948242188
1777094030.732478,607,638.0997924804688
1777094037.6161423,608,747.002685546875
1777094046.824944,609,697.2962646484375
1777094059.4872465,610,672.53515625
1777094094.6889167,613,583.5806884765625
1777094110.9113593,614,653.9580688476562
1777094146.24052,616,583.5142211914062
1777094164.4368377,617,610.132080078125
1777094166.8832796,618,579.2719116210938
1777094216.2880127,620,562.1427612304688
1777094262.5616536,622,516.7994384765625
1777094273.983634,623,549.5465087890625
1777094298.805688,625,505.0039367675781
1777094309.9778001,626,502.3377990722656
1777094317.9361398,627,539.4022216796875
1777094338.3557606,628,505.20184326171875
1777094348.3483574,629,473.4175720214844
1777094384.8719616,632,557.673828125
1777094399.4104218,633,472.0930480957031
1777094406.3964326,634,480.40179443359375
1777094428.9632676,635,474.4359130859375
1777094449.071843,637,473.539306640625
1777094481.7551427,640,531.4497680664062
1777094492.774817,641,527.007568359375
1777094495.9156861,642,522.6201782226562
1777094518.858991,643,457.2296142578125
1777094538.3067093,644,448.1210632324219
1777094547.4902227,645,427.5654602050781
1777094588.9191804,648,488.32965087890625
1777094603.0784752,649,439.2384948730469
1777094684.530031,651,438.2162780761719
1777094687.8675241,652,400.2200927734375
1777094700.2171695,653,401.4216003417969
1777094707.808815,654,419.3335266113281
1777094721.0259814,655,423.0879211425781
