env_type,robot_x,robot_y,robot_theta,has_expert_label,expert_confidence,ctrlnums,controlGraph,robot_positions,corridor_width,front_clearance,left_clearance,right_clearance,obstacle_density,sector_0_min,sector_1_min,sector_2_min,sector_3_min,sector_4_min,sector_5_min,sector_6_min,sector_7_min,sector_0_avg,sector_1_avg,sector_2_avg,sector_3_avg,sector_4_avg,sector_5_avg,sector_6_avg,sector_7_avg
open_space,14.2,-15.9,4.89999,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,10.1,3.8,4.6,5.5,0,3.9,5.5,5.6,9.7,10,10,4.6,3.8,4.73556,5.78889,6.87111,9.85,10,10,6.42424,3.99333
open_space,17.7,-19.3,3.88215,0,0,3,,,10.4,0.4,10,0.4,0.613889,0.4,0.4,0.5,2,2.7,10,10,0.6,0.446667,0.428889,1.07556,2.18444,4.65946,10,10,1.6175
open_space,18.3,-19.1,5.69928,0,0,3,,,2,0.6,0.6,1.4,0.641667,1,1.4,2.5,10,3.1,0.7,0.6,0.6,1.37111,1.75556,4.45,10,5.125,1.24222,0.622222,0.74
open_space,18.9,-17.8,0.504962,0,0,3,,,3.6,0.8,0.8,2.8,0.6,0.9,2.8,10,4,2,1.7,0.8,0.8,1.39111,4.66667,10,6.05556,2.59333,1.91556,1.08222,0.817778
open_space,13.5,-5.8,6.11968,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,15.7,6.2,10,5.6,0,6.2,5.7,5.6,6.9,10,10,10,6.3,6.54,6.79111,5.90222,8.13333,10,10,10,7.5119
open_space,2.7,-7.6,5.15395,0,0,3,,,12.8,7.3,2.5,7.9,0.180556,10,10,7.9,6,2.7,2.5,2.8,7.3,10,10,8.73636,7.42889,3.65111,2.56222,4.04,8.41667
open_space,9.4,-16.5,0.881824,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,15,10,3.2,9.2,0,10,10,9.2,4.2,3.2,3.2,5,10,10,10,9.43103,7.07333,3.45778,3.75111,6.89545,10
open_space,14,-6.6,5.69118,0,0,3,,,15.8,5.7,10,5.8,0,5.7,5.8,6.4,6.5,10,10,10,6.9,5.99111,6.96222,6.72667,7.6925,10,10,10,8.15238
open_space,9.7,-14.9,5.37634,0,0,3,,,14.8,4.8,4.8,10,0,6.1,10,10,10,9.6,7.9,4.8,4.8,7.5875,10,10,10,9.775,9.43056,5.78,5.11556
open_space,10.1,-14.6,3.44742,0,0,3,,,15.1,5.8,10,5.1,0,5.8,5.1,5.3,9.6,10,10,10,9.9,7.35,5.25556,6.88605,9.74118,10,10,10,9.94
open_space,11.8,-15.5,4.24674,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,14.4,4.2,10,4.4,0,4.2,4.4,7.9,8.3,10,10,10,4.7,4.32444,5.88222,8.13778,8.995,10,10,10,6.43421
open_space,1.8,-6.5,4.24633,0,0,3,,,11.6,1.7,1.6,10,0.319444,3.5,10,10,7.1,5.3,1.8,1.6,1.7,5.47222,10,10,8.25417,6.41778,2.73333,1.64222,2.22667
open_space,8.8,-13,5.77468,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,16.7,7,6.7,10,0,10,10,10,9.9,8.6,7.7,6.7,7,10,10,10,9.95,8.90222,9.02571,6.93333,8.08788
open_space,6,-15.9,3.74222,0,0,3,,,9.7,3.9,5.9,3.8,0,3.9,3.8,4.6,10,10,10,5.9,5.8,4.79111,3.98444,6.39118,10,10,10,7.25,6.08444
open_space,8.9,-12.3,1.03841,0,0,3,,,20,10,7.6,8.7,0,10,10,8.7,8.7,7.4,7.6,10,10,10,10,9.01136,9.36786,7.68667,8.56207,10,10
open_space,9.2,-3.3,3.21463,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,13.1,4.7,3.1,10,0,9,10,10,10,4.1,3.1,3.1,4.7,9.3913,10,10,10,6.06129,3.38,3.58222,7.78667
open_space,0.5,-18.5,1.62665,1,1,3,0|1|0；0|0|1；0|0|0,0|0；-0.5|0；-1|0,10.3,0.4,1.8,0.3,0.672222,0.4,0.3,0.3,0.4,1.2,1.8,10,6.6,0.977778,0.32,0.331111,0.84,1.36889,3.61667,10,6.6
open_space,5.8,-18.4,0.871283,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,9.4,10,1.3,5.6,0.358333,10,7.4,5.6,1.7,1.3,1.3,2,10,10,8.5375,6.07778,3.33778,1.40667,1.50889,3.78182,10
open_space,9.6,-1.1,2.81776,0,0,3,,,10.9,1,0.9,10,0.405556,2.7,10,10,10,2,1,0.9,1,7.8675,10,10,10,3.92381,1.27556,0.915556,1.47556
open_space,4.4,-8.5,2.44749,0,0,3,,,12.5,4.2,8.3,4.2,0,4.2,4.2,6.5,10,10,10,8.3,5.5,4.54667,4.91556,7.98125,10,10,10,8.77949,7.79333
open_space,13.2,-11.6,4.47262,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,16.7,8.1,10,6.5,0,8.1,6.7,6.5,7.6,10,10,10,8.4,8.40889,8.17381,6.74667,8.60526,10,10,10,9.02727
open_space,15.5,-16.8,2.42097,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,10.2,10,4.2,2.9,0.0583333,10,3.9,2.9,2.9,4.2,4.2,6.3,10,10,5.89062,3.17111,3.34222,4.49333,4.83778,7.76471,10
open_space,1.3,-12.1,0.568267,0,0,3,,,11.1,10,4.9,1.1,0.383333,10,2.1,1.1,1.1,1.3,4.9,9,10,10,3.95769,1.41333,1.14,2.17556,7.72222,9.45556,10
open_space,13.7,-16.8,6.23947,0,0,3,,,11,3.9,2.9,8.1,0.0611111,6,8.1,10,10,4.4,2.9,2.9,3.9,6.58,8.9,10,10,6.204,3.33333,3.17556,5.59333
open_space,2.1,-1.6,0.223948,0,0,3,,,11.4,1.7,3.5,1.4,0.563889,1.7,1.4,1.4,1.9,1.9,3.5,10,6.6,2.83333,1.45333,1.77556,1.97333,2.43333,5.55909,10,8.12
open_space,2,-5.4,3.28088,0,0,3,,,5.3,1.8,2.3,3,0.291667,1.8,3,10,10,6.6,5.2,2.3,1.8,2.16444,4.8963,10,10,7.90476,5.54222,3.81778,1.91556
open_space,9,-12.4,0.192653,0,0,3,,,17.4,10,7.3,10,0,10,10,10,8.8,8.9,7.3,7.4,10,10,10,10,9.09231,9.3963,7.67778,8.3697,10
open_space,17.4,-5.8,2.4636,0,0,3,,,13.6,5.6,2.3,10,0.216667,8.9,10,10,3,2.3,2.3,3.6,5.6,9.43333,10,10,4.97895,2.47333,2.71333,5.27111,6.61556
open_space,17.8,-11.1,0.524929,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,9.2,1.9,2,7.2,0.280556,2.2,7.2,10,10,8.9,3.9,2,1.9,3.48667,8.4,10,10,9.4,7.48444,2.54444,1.95778
open_space,17.8,-1.3,3.69921,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,4.9,4.7,1.1,2,0.580556,10,3.6,2,1.9,1.1,1.1,1.3,4.7,10,5.72381,2.47556,1.96444,1.42444,1.13556,2.11778,6.775
open_space,3.6,-19.3,3.20934,1,1,3,0|1|0；0|0|1；0|0|0,0|0；-0.5|0；-1|0,5,0.5,4.6,0.4,0.461111,0.5,0.4,0.4,0.6,10,10,4.6,3.4,1.20222,0.428889,0.448889,1.69,10,10,6.45517,3.71111
open_space,5.9,-18.2,1.89173,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,14.9,6.4,3.3,1.7,0.333333,6.4,4.9,1.7,1.5,1.6,3.3,10,10,7.75,5.82,2.55556,1.53778,2.09111,5.39474,10,10
open_space,10.9,-7.7,2.53419,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,17.5,7.6,7.5,10,0,10,10,10,10,8.8,8.9,7.5,7.6,10,10,10,10,9.11282,9.43462,7.91556,8.4875
open_space,13.6,-15.9,2.60281,0,0,3,,,14.5,10,6.3,3.8,0,10,4.5,3.8,3.9,6.1,6.3,10,10,10,6.31351,3.94889,4.97333,6.34222,7.54359,10,10
open_space,10.6,-13.7,1.54192,0,0,3,,,19.1,10,8.2,8.9,0,10,10,8.9,6,6,8.2,9.1,10,10,10,9.35,6.85556,6.61111,9.30882,9.37037,10
open_space,10.1,-13.2,4.85101,0,0,3,,,17.8,6.5,8.2,9.6,0,6.6,9.6,9.7,10,10,9.9,8.2,6.5,7.66905,9.712,9.83,10,10,9.93529,9.13571,6.92889
open_space,16.4,-9.9,0.338652,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,11.3,3.3,3.7,7.6,0,3.5,7.6,10,10,10,9.8,3.7,3.3,4.70667,9.57568,10,10,10,9.87692,5.52444,3.39111
open_space,13.5,-14.7,5.77975,0,0,3,,,11.5,5.2,5,6.5,0,6.2,6.5,10,10,10,5.8,5,5.2,6.40889,7.68611,10,10,10,7.30323,5.17111,6.44222
open_space,5.4,-13,4.25739,0,0,3,,,12.3,5.5,5.2,7.1,0,6.7,7.1,10,10,10,5.8,5.2,5.5,6.89333,8.2,10,10,10,7.3,5.34889,6.90444
open_space,8.4,-4.3,1.69889,0,0,3,,,11.9,4.1,5.2,6.7,0,4.1,6.7,8.3,10,10,10,5.2,4.1,4.90222,8.25778,8.92069,10,10,10,6.96071,4.38667
open_space,0.4,-12.9,2.62006,1,1,3,0|1|1；0|0|0；0|0|0,0|0；1|0；2|0,0.9,0.2,0.7,0.2,0.483333,0.2,0.2,0.4,7,10,10,0.7,0.2,0.2,0.24,3.06444,8.1303,10,10,1.94286,0.331111
open_space,12.8,-1.6,3.54992,0,0,3,,,11.5,3.7,1.4,7.5,0.344444,10,10,7.5,3.6,1.5,1.4,1.5,3.7,10,10,8.508,6.46,2.11333,1.43333,2.15111,5.65714
open_space,13.6,-19.5,5.02024,0,0,3,,,0.6,0.2,0.2,0.4,0.483333,0.2,0.4,6.4,10,10,0.6,0.2,0.2,0.251111,3.16222,7.70833,10,10,1.4875,0.308889,0.2
open_space,0.9,-12,3.49752,0,0,3,,,2.4,0.7,0.8,1.6,0.427778,0.7,1.6,8.2,10,10,2,0.8,0.7,1.00222,5.69778,8.94,10,10,3.86875,1.11556,0.706667
open_space,2.8,-16.4,2.49857,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,12.6,2.6,10,2.6,0.158333,2.6,2.6,3.3,3.3,5.5,10,10,3.3,2.76667,3.12889,3.51333,3.98,7.12778,10,10,5.22368
open_space,9.7,-1.8,0.15022,0,0,3,,,11.6,2,10,1.6,0.322222,2,1.6,1.6,2.7,9.6,10,10,10,3.75909,1.69778,1.93556,6.5,9.79091,10,10,10
open_space,12.3,-6.2,1.7798,0,0,3,,,17.2,6,7.2,10,0,6.1,10,10,10,8.9,7.4,7.2,6,7.4119,10,10,10,9.38889,7.75111,8.24444,6.28444
open_space,7.1,-14.2,5.66569,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,15.5,5.6,5.5,10,0,9.5,10,10,8.6,6.9,6.8,5.5,5.6,9.73333,10,10,9.21818,7.30444,7.65556,5.81556,6.76222
open_space,3.6,-9.3,0.625387,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,15.9,9.2,10,3.5,0,9.2,5.9,3.5,3.4,4.2,10,10,10,9.58125,8.63111,4.21333,3.58,6.03429,10,10,10
open_space,11.2,-14.4,1.51959,0,0,3,,,18.5,10,7.1,8,0,10,10,8,5.3,5.3,7.1,8.5,10,10,10,8.92,6.12222,5.78667,8.76222,8.94167,10
open_space,18.2,-10.4,0.317521,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,5,1.5,1.7,3.3,0.333333,1.6,3.3,10,10,10,5,1.7,1.5,2.08444,5.32632,10,10,10,8.845,2.56889,1.53778
open_space,8.6,-8.5,3.07581,0,0,3,,,18.3,8.4,8.3,10,0,8.4,10,10,10,10,8.3,8.3,8.4,8.86053,10,10,10,10,8.92333,8.78974,8.98621
open_space,3.6,-7.8,5.39765,0,0,3,,,14.4,10,3.4,7.7,0,10,10,7.7,5.5,3.4,3.4,4.4,10,10,10,8.48286,7.39556,4.03111,3.65111,6.29062,10
open_space,11.4,-9.9,6.07345,0,0,3,,,19.7,8.3,9.8,9.7,0,8.3,9.9,9.7,10,10,10,9.8,8.5,8.66667,9.98,9.79643,10,10,10,9.876,9.12727
open_space,8.9,-7,3.88377,0,0,3,,,18.7,8.7,6.8,10,0,10,10,10,10,6.8,6.8,8.7,8.7,10,10,10,10,7.83111,7.45556,9.24848,9.08182
open_space,11.9,-8.1,1.27736,0,0,3,,,16.8,7.9,7.8,9,0,7.9,9,10,10,10,8.2,7.8,8.3,8.14667,9.44545,10,10,10,8.94545,8.04222,9.13939
open_space,0.6,-3.6,3.56899,1,1,3,0|1|1；0|0|0；0|0|0,0|0；1|0；2|0,1.4,0.4,0.4,1,0.461111,0.4,1,10,8.5,3.7,0.9,0.4,0.4,0.608889,2.52632,10,9.025,5.06,2.71778,0.571111,0.4
open_space,16.4,-17,5.01007,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,6.4,2.7,3.1,3.3,0.133333,2.8,3.3,3.4,7,10,9.6,3.1,2.7,3.48444,3.40222,4.51778,8.15556,10,9.6,4.80889,2.78222
open_space,15.1,-3.5,4.47345,0,0,3,,,14.8,9.1,3.9,4.6,0,9.1,4.8,4.6,3.4,3.3,3.9,10,10,9.5,6.06889,4.77111,4.29778,3.42222,5.6825,10,10
open_space,1.9,-14.4,5.36477,0,0,3,,,12.1,5.3,1.7,10,0.305556,6.7,10,10,2.8,1.7,1.7,2.1,5.3,7.9619,10,10,4.77037,2.06,1.8,3.64889,5.63333
open_space,16,-14.1,5.08215,0,0,3,,,9.9,4.1,6.2,3.7,0,4.1,3.7,4,9.1,10,10,6.2,5.6,5.37333,3.79556,5.46889,9.5,10,10,7.57812,5.74889
open_space,9.2,-4.4,5.69039,0,0,3,,,15.1,10,9.2,4.2,0,10,5.1,4.2,4.3,7.5,9.2,10,10,10,6.82903,4.41333,5.25556,9.06667,9.525,10,10
open_space,3.8,-9.4,1.05417,0,0,3,,,14.2,9.2,10,3.6,0,9.2,4.2,3.6,3.7,7.2,10,10,10,9.41282,6.48222,3.72889,4.79556,8.35556,10,10,10
open_space,1.1,-8.2,5.82797,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,11,10,0.9,2.8,0.405556,10,9,2.8,1,0.9,0.9,2,10,10,9.44545,7.20667,1.49556,0.915556,1.26222,3.96364,10
open_space,8.7,-19.5,3.37744,0,0,3,,,10.2,0.2,10,0.2,0.483333,0.2,0.2,0.2,0.3,10,10,10,0.7,0.348889,0.2,0.237778,1.00968,10,10,10,7.07333
open_space,1.2,-14.4,0.132112,0,0,3,,,13.7,8.7,1.6,1.3,0.394444,10,8.4,1.3,1,1,1.6,5.3,8.7,10,9.1,2.55111,1.06222,1.18889,3.69778,6.36667,9.23333
open_space,19.3,-12.3,6.20972,0,0,3,,,1.1,0.4,0.6,0.5,0.461111,0.4,0.5,4.8,10,10,7.4,0.6,0.4,0.424444,1.12667,6.73333,10,10,8.28421,2.48,0.455556
open_space,14.6,-1.8,3.5805,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,11.8,4.6,1.6,5.5,0.319444,10,10,5.5,3.8,1.7,1.6,1.8,4.6,10,10,6.95641,5.06889,2.33333,1.63556,2.56222,6.38182
open_space,16.1,-12,1.50781,0,0,3,,,13.6,4.8,3.6,10,0,10,10,10,7.7,5.5,3.6,3.6,4.8,10,10,10,8.49167,7.48667,4.18667,3.91333,6.56429
open_space,6.5,-1.8,5.86974,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,11.8,4.5,6.8,1.6,0.322222,4.5,1.8,1.6,1.7,3.9,6.8,10,10,6.475,2.53556,1.63556,2.35556,6.06889,8.00323,10,10
open_space,8,-7.4,6.16887,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,17.3,10,9.9,7.2,0,10,7.3,7.2,7.9,7.8,9.9,10,10,10,8.18108,7.68889,8.76579,8.33778,9.9,10,10
open_space,1.4,-8.1,0.0223369,0,0,3,,,17.9,10,1.7,1.7,0.369444,10,7.9,1.7,1.2,1.2,1.7,10,10,10,8.54103,3.94444,1.32667,1.34667,3.53158,10,10
open_space,18.4,-14.3,5.50484,0,0,3,,,6.7,1.3,5.4,1.3,0.358333,1.3,1.3,1.8,10,10,7.7,5.4,1.8,1.44889,1.44667,3.63158,10,10,8.74615,6.05333,3.67111
open_space,4.6,-6.3,1.6508,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,12.5,5.9,8.1,4.4,0,5.9,4.4,4.4,6.8,10,10,8.1,6.1,6.57778,4.78667,5.12,8.08,10,10,8.95833,6.63778
open_space,10.6,-1,0.849334,0,0,3,,,9.9,0.8,9.1,0.8,0.416667,0.8,0.8,1.2,10,10,10,9.1,1.1,0.864444,0.913333,2.79737,10,10,10,9.36071,2.64444
open_space,18.8,-6.7,0.546945,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,4.5,0.9,0.9,3.6,0.405556,1,3.6,7.6,10,10,1.7,0.9,0.9,1.69778,6.46222,8.62105,10,10,3.56538,1.17333,0.926667
open_space,1,-0.9,5.97786,0,0,3,,,3.2,1.5,0.9,0.7,0.672222,1.5,0.7,0.7,0.8,0.8,0.9,2.5,10,3.15652,0.966667,0.711111,0.902222,0.815556,1.34,4.68571,10
open_space,11.1,-10.3,2.15416,0,0,3,,,20,10,8.6,9.6,0,10,10,9.6,9.4,8.8,8.6,10,10,10,10,9.82222,9.55758,9.3,8.93953,10,10
open_space,3.2,-8,0.713064,0,0,3,,,14.7,7.8,10,3,0,7.8,4.7,3,3,4,10,10,10,8.59143,7.12222,3.50889,3.24889,5.8125,10,10,10
open_space,12.6,-2,4.61516,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,17.1,10,2.3,2.9,0.294444,10,7.1,2.9,1.8,1.8,2.3,10,10,10,8.08974,5.56667,2.12889,1.92889,4.18049,10,10
open_space,15.5,-14.4,2.5221,0,0,3,,,13.8,10,4.3,5.3,0,10,6.6,5.3,5.2,4.2,4.3,7.2,10,10,7.92273,5.60667,5.86889,4.44,5.16,8.31818,10
open_space,11.5,-18.7,6.05207,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,10.6,1.2,1,9.6,0.394444,4.2,9.6,10,10,1.9,1,1,1.2,8.1,9.8,10,10,3.82692,1.29778,1.03111,1.92
open_space,10.6,-18.9,0.660081,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,11,6.1,0.8,10,0.416667,10,10,10,1.3,0.8,0.8,1,6.1,10,10,10,2.90303,0.953333,0.846667,1.95333,9.16061
open_space,0.8,-18.4,0.0622082,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,11.3,1.9,0.9,0.8,0.647222,10,10,0.8,0.6,0.6,0.9,1.3,1.9,10,10,2.01556,0.648889,0.68,1.23111,1.48667,3.83143
open_space,16.8,-12.3,3.33172,0,0,3,,,17.4,9,5.1,3.5,0.0583333,9,7.4,3.5,2.9,3,5.1,10,10,9.475,7.78222,5.63111,3.04444,3.62222,6.92222,10,10
open_space,9,-13.3,4.42764,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,16.1,6.4,8.8,7.3,0,6.4,7.3,10,10,10,9.2,8.8,6.7,6.60222,8.37273,10,10,10,9.56667,9.08,7.97143
open_space,6.2,-11,3.51582,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,15.3,6,6.6,8.7,0,6.4,8.7,9.3,10,10,10,6.6,6,8.08462,8.93111,9.64444,10,10,10,7.85517,6.16
open_space,5.4,-2.9,1.86772,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,8.3,2.7,3.1,5.2,0.130556,2.8,5.2,5.4,10,10,9.7,3.1,2.7,3.69778,5.36444,6.89048,10,10,9.7,4.81333,2.78444
open_space,7.5,-7.3,2.28953,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,14.4,7.1,7.1,7.3,0,7.3,7.3,9.7,10,10,10,7.1,7.1,8.33488,7.92667,9.83333,10,10,10,8.06585,7.71556
open_space,12.3,-9,2.19724,0,0,3,,,18.9,8.8,7.4,10,0,10,10,10,10,7.5,7.4,8.9,8.8,10,10,10,10,8.40303,7.81333,9.40385,9.11538
open_space,4.4,-18,2.04847,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,13.8,4.4,5.5,1.8,0.305556,4.4,3.8,1.8,1.7,1.9,5.5,10,9.4,5.91556,4.26,2.38,1.74444,2.88,7.32222,10,9.55
open_space,16.8,-16.2,5.92611,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,6.7,2.9,3.5,3.2,0.0611111,2.9,3.2,8.2,10,8.7,3.8,3.5,3.1,2.97333,4.59778,8.85,10,9.25,5.20667,3.58667,3.80667
open_space,12.9,-2.1,6.2441,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,11.9,2.8,10,1.9,0.280556,2.8,1.9,1.9,2.6,10,10,10,6.8,5.27111,2.17111,2.08,4.49189,10,10,10,7.80444
open_space,5.7,-15.6,1.30377,0,0,3,,,15.7,10,4.7,5.5,0,10,5.7,5.5,4.3,4.1,4.7,10,10,10,7.13902,5.68667,5.38222,4.23556,6.47027,10,10
open_space,8.4,-14.2,3.87326,0,0,3,,,13.7,5.5,8.2,5.5,0,5.5,5.5,7.4,10,10,10,8.2,8.2,6.36889,6.00667,8.525,10,10,10,8.84687,8.72889
open_space,4.6,-12.8,3.02934,0,0,3,,,12.8,4.4,7.2,5.6,0,4.4,5.6,6.9,8.8,10,10,7.2,4.4,4.70444,7.08,7.38,9.37778,10,10,8.33333,5.27111
open_space,12.3,-16,3.85285,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,13.7,3.7,10,3.7,0,3.7,3.7,4.9,7.4,9.8,10,10,5.8,4.32667,4.00444,6.90889,8.02,9.85,10,10,7.43158
open_space,10.4,-15.1,2.48854,0,0,3,,,15.9,10,9.4,4.6,0,10,5.9,4.6,4.6,7.5,9.4,10,10,10,7.424,4.90889,5.52222,9.2375,9.64667,10,10
open_space,8.7,-13.5,3.14912,0,0,3,,,16.2,8.5,10,6.2,0,8.5,6.2,6.2,8.8,10,10,10,8.5,9.04615,6.95333,6.94889,9.32857,10,10,10,8.98125
open_space,15.5,-15.7,2.76258,0,0,3,,,14.3,10,4.6,4,0,10,4.3,4,4.4,4.2,4.6,10,10,10,6.10444,4.10222,4.98222,4.30667,6.30465,10,10
open_space,18.1,-9.5,2.94456,0,0,3,,,18,10,1.9,2.9,0.319444,10,10,2.9,1.6,1.6,1.9,8,10,10,10,4.89167,2.02667,1.66889,3.31333,9.41176,10
open_space,3.9,-3.6,3.29976,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,9.7,3.7,3.4,6.3,0,3.7,6.3,10,10,4.2,3.4,3.4,3.7,4.51556,7.75333,10,10,6.12059,3.60222,4.07556,3.92
open_space,9.6,-10.4,2.13617,0,0,3,,,19.4,9.7,10,9.4,0,9.7,9.4,9.6,9.3,10,10,10,10,9.85,9.55882,9.77778,9.47429,10,10,10,10
open_space,18,-19.6,5.79705,1,1,3,0|1|1；0|0|0；0|0|0,0|0；1|0；2|0,1.9,0.1,0.1,1.8,0.652778,0.2,1.8,3.6,10,0.2,0.1,0.1,0.1,0.913333,2.32,5.65789,10,0.61875,0.128889,0.1,0.104444
open_space,9,-3.3,3.49328,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,13.3,7.3,3.1,10,0,9.4,10,10,9.3,3.4,3.1,3.3,7.3,9.65556,10,10,9.55,5.07778,3.18222,4.48222,8.85556
open_space,19.4,-15.5,1.18098,1,1,3,0|1|0；0|0|1；0|0|0,0|0；-0.5|0；-1|0,10.3,0.3,0.3,10,0.472222,0.7,10,10,4.6,0.7,0.3,0.3,0.3,1.7619,10,10,6.31395,3.12444,0.435556,0.3,0.431111
open_space,16.5,-12.8,1.89921,0,0,3,,,13.4,7.2,3.2,7.8,0,10,10,7.8,6.9,3.6,3.2,3.4,7.2,10,10,8.68,7.09778,5.25333,3.29111,4.51111,8.3125
open_space,4.2,-9.7,3.6289,0,0,3,,,14.2,4,4.2,10,0,4.5,10,10,10,10,8.8,4.2,4,6.25128,10,10,10,10,9.62683,5.57556,4.12
open_space,15.8,-10.4,3.88639,0,0,3,,,15.8,9.3,10,3.9,0,9.3,5.8,3.9,3.9,5.3,10,10,10,9.59,8.62222,4.47778,4.27778,7.004,10,10,10
open_space,15.9,-11.7,1.22909,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,13.8,4.2,3.8,10,0,10,10,10,8.5,8,4.1,3.8,4.2,10,10,10,9.15294,8.22,5.55111,3.90222,5.96744
open_space,2.7,-3.1,0.609129,0,0,3,,,12.9,3,10,2.5,0.238889,3,2.9,2.5,2.5,3,10,10,5.2,3.63111,3.04,3.07111,2.62222,4.89512,10,10,6.97778
open_space,17.9,-15.3,5.36712,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,6.2,1.8,4.4,1.8,0.294444,1.8,1.8,2.3,10,10,7.4,4.4,3,2.17333,1.90667,4.10698,10,10,8.45455,5.33778,4.20889
open_space,4.7,-11.2,5.75813,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,18.5,8.8,4.7,10,0,10,10,10,5.2,4.5,4.7,8.5,8.8,10,10,10,6.91515,4.66667,5.95556,8.78444,9.30556
open_space,19.2,-8.5,5.92817,1,1,3,0|1|1；0|0|0；0|0|0,0|0；1|0；2|0,1.7,0.5,1.2,0.5,0.45,0.5,0.5,1.3,9.1,10,10,1.2,0.5,0.5,0.771111,6.28667,9.51,10,10,2.88182,0.72
open_space,19.4,-5.2,1.72291,0,0,3,,,8.7,0.5,0.3,8.4,0.472222,5.1,8.4,10,1.9,0.4,0.3,0.3,0.5,6.08,9.1,10,3.91429,0.668889,0.306667,0.348889,2.08889
open_space,18.1,-5.5,0.0330608,0,0,3,,,4.5,1.6,2.2,2.3,0.319444,1.6,2.3,5.3,7.7,10,10,2.2,1.6,1.80667,4.16889,6.00889,8.73333,10,10,4.01892,1.76444
open_space,12.3,-19.1,0.40879,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,10.6,1.5,0.6,10,0.438889,8.1,10,10,1.5,0.6,0.6,0.6,1.5,8.905,10,10,3.315,0.893333,0.6,0.908889,5.74889
