env_type,robot_x,robot_y,robot_theta,has_expert_label,expert_confidence,ctrlnums, controlGraph, robot_positions,corridor_width,front_clearance,left_clearance,right_clearance,obstacle_density,sector_0_min,sector_1_min,sector_2_min,sector_3_min,sector_4_min,sector_5_min,sector_6_min,sector_7_min,sector_0_avg,sector_1_avg,sector_2_avg,sector_3_avg,sector_4_avg,sector_5_avg,sector_6_avg,sector_7_avg
open_space,16.5,-3.4,1.96955,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,11.9,3.2,3.2,8.4,0,3.5,8.4,10,8.5,3.5,3.2,3.5,3.2,4.89111,9.025,10,9.125,4.93333,3.28,3.88889,3.28
open_space,11.3,-12.3,2.68474,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,18.3,10,8.9,7.4,0,10,8.3,7.4,7.8,8.4,8.9,10,10,10,9.04375,7.61556,8.90323,8.64444,9.37333,10,10
open_space,10,-3.1,1.88089,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,9.6,2.9,3.3,6.3,0.0583333,3,6.3,10,10,10,9.7,3.3,2.9,4.02222,9.24324,10,10,10,9.80968,5.05778,2.98889
open_space,9.6,-0.5,0.328255,0,0,3,,,10.3,0.3,10,0.3,0.472222,0.3,0.3,0.3,0.6,9.9,10,10,0.9,0.475556,0.3,0.4,5.14667,9.95,10,10,2.27059
open_space,9.3,-3,3.27226,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,12.8,4.6,2.8,10,0.102778,9.2,10,10,10,3.6,2.8,2.8,4.6,9.50556,10,10,10,5.49722,2.98889,3.34889,7.84889
open_space,15.2,-1.4,4.64366,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,14.5,7,1.6,1.8,0.369444,7,4.5,1.8,1.2,1.2,1.6,10,10,8.20714,5.24667,3.50222,1.39111,1.29778,3.27442,10,10
open_space,16.4,-7.4,0.0247284,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,9.4,3.3,4.6,4.8,0,3.3,4.8,7.2,10,10,10,4.6,3.3,3.72222,6.79111,8.03488,10,10,10,6.5,3.67111
open_space,9,-16.5,4.08149,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,12,3.2,8.8,3.2,0,3.2,3.2,5.4,10,10,10,8.8,4,3.39778,3.89111,7.08889,10,10,10,9.10811,6.59333
open_space,1.9,-18.7,4.35088,0,0,3,,,2.8,1,1.7,1.1,0.6,1,1.1,2.7,10,4.2,1.8,1.7,1.1,1.02,1.56,4.86875,10,6.11429,2.52667,1.73778,1.44222
open_space,0.7,-12.5,4.55347,0,0,3,,,9.4,0.6,0.5,8.9,0.45,2.9,8.9,10,10,0.8,0.5,0.5,0.6,7.20667,9.4,10,10,2.17576,0.604444,0.522222,1.08889
open_space,4.1,-5.6,3.01656,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,10.3,3.9,5.4,4.9,0,3.9,4.9,10,10,9,5.5,5.4,3.9,4.15111,6.7,10,10,9.44,6.53333,5.74444,4.70667
open_space,15.4,-0.9,5.16776,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,11.6,4.6,2.1,0.7,0.427778,4.6,1.6,0.7,0.7,0.8,2.1,10,10,6.20444,3.64222,0.993333,0.708889,1.13111,4.125,10,10
open_space,7.7,-19,2.58629,0,0,3,,,10.8,3.1,10,0.7,0.427778,3.1,0.8,0.7,0.7,1.3,10,10,8.9,7.30667,1.37333,0.724444,0.886667,3.0069,10,10,9.43
open_space,19.4,-3.9,2.69416,0,0,3,,,10.6,3.9,0.3,0.8,0.472222,8.5,10,0.8,0.3,0.3,0.3,0.6,3.9,9.18,10,1.98824,0.471111,0.3,0.404444,2.52889,5.27556
open_space,15,-18,1.15331,0,0,3,,,14.1,5,1.8,4.9,0.308333,10,10,4.9,1.9,1.7,1.8,4.1,5,10,10,6.69091,2.71111,1.74,2.49556,4.76,6.66905
open_space,7.3,-15.9,0.463785,0,0,3,,,14.2,10,3.8,7.5,0,10,10,7.5,7.1,4,3.8,4.2,10,10,10,8.48462,7.29778,5.41111,3.90667,6.03571,10
open_space,2,-19.3,2.8126,0,0,3,,,4.6,0.9,4.2,0.4,0.627778,0.9,0.4,0.4,0.4,1.1,10,4.2,1.9,1.62667,0.551111,0.4,0.635556,2.54118,10,6.2625,2.57778
open_space,9.8,-7.5,3.29344,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,17.4,9.6,7.3,10,0,9.7,10,10,9.9,9.2,7.3,7.4,9.6,9.84444,10,10,9.93333,9.67778,7.74889,8.29429,9.704
open_space,18.5,-8.5,4.88008,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,11.2,1.5,10,1.2,0.372222,1.5,1.2,1.2,2,8.4,10,10,7.7,2.76889,1.26222,1.46444,5.43778,9.016,10,10,8.8
open_space,12.7,-8.5,2.18133,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,18.5,8.3,7,10,0,10,10,10,10,7.1,7,8.5,8.3,10,10,10,10,8.12286,7.36,9.1,8.73111
open_space,9.1,-9.7,3.75883,0,0,3,,,19.1,8.9,9.1,10,0,10,10,10,10,9.7,9.5,9.1,8.9,10,10,10,10,9.83333,9.63103,9.46667,9.17895
open_space,16.9,-10,2.73962,0,0,3,,,17.1,10,3,7.7,0.102778,10,10,7.7,3.1,2.8,3,7.1,10,10,10,9.65135,4.38889,2.87111,4.19111,9.51515,10
open_space,12.1,-16.3,4.36649,0,0,3,,,12,3.4,8.2,3.8,0,3.4,3.8,7.6,8.4,10,10,8.2,3.6,3.48667,5.42667,7.80444,9.08125,10,10,8.96,4.98
open_space,6.5,-3.1,2.14145,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,9.3,2.9,3,6.3,0.0583333,3.4,6.3,7.5,10,10,5.5,3,2.9,5.16222,6.56444,8.52105,10,10,7.2625,3.74222,3.02
open_space,5.9,-18.3,3.54504,0,0,3,,,7.6,1.5,6.2,1.4,0.347222,1.5,1.4,1.5,3.7,10,10,6.2,3.6,2.12667,1.43111,2.13556,5.82,10,10,7.54848,5.54444
open_space,18.7,-8.9,4.49513,0,0,3,,,11,1.9,10,1,0.394444,1.9,1,1,1.2,4.5,10,10,10,3.82222,1.28222,1.03556,1.96222,8.57442,10,10,10
open_space,8,-8.2,5.98494,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,18.4,10,8.8,8,0,10,8.4,8,8.2,7.8,8.8,10,10,10,9.085,8.24444,9.12187,8.03556,9.36667,10,10
open_space,3.2,-12.9,5.24097,0,0,3,,,13.5,6.8,3,10,0,7.9,10,10,6.1,3.1,3,3.5,6.8,8.77778,10,10,7.72308,4.01111,3.10222,5.22444,7.03778
open_space,12.5,-18.2,0.929,0,0,3,,,12.5,7.3,1.5,10,0.333333,10,10,10,1.9,1.5,1.5,2.5,7.3,10,10,10,3.57955,1.59111,1.80222,5.35333,8.23784
open_space,13.8,-8,0.408837,0,0,3,,,14.2,5.9,6.4,7.8,0,6.4,7.8,8.5,10,10,10,6.4,5.9,8.10444,8.00667,9.125,10,10,10,7.70937,6.05333
open_space,15.3,-0.8,0.670763,0,0,3,,,5,0.6,4.4,0.6,0.438889,0.6,0.6,0.8,4.9,10,7.2,4.4,1,0.708889,0.631111,1.49778,6.625,10,8.36667,5.28667,2.61778
open_space,18.7,-5.5,4.77014,0,0,3,,,11,1.3,7.9,1,0.394444,1.3,1,1,1.5,5.3,7.9,10,10,2.85952,1.09111,1.14222,3.34444,6.08667,8.88182,10,10
open_space,13.4,-18.9,5.5709,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,7.1,0.8,0.8,6.3,0.416667,1.2,6.3,9.6,10,10,1.1,0.8,0.8,3.27333,7.29778,9.8,10,10,2.38864,0.864444,0.915556
open_space,15.6,-3.3,3.56001,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,13.4,8.6,3.1,4.4,0,10,10,4.4,4.1,3.3,3.1,3.4,8.6,10,10,6.16889,4.20667,4.22,3.17778,4.85556,9.225
open_space,8.4,-13.7,3.79369,0,0,3,,,14.3,6.1,8.3,6,0,6.1,6,7.5,10,10,10,8.3,8.2,7.29778,6.37333,8.61176,10,10,10,8.92222,8.68182
open_space,12.6,-15.2,1.99127,0,0,3,,,17.8,10,7.1,4.8,0,10,10,4.8,4.5,4.9,7.1,7.8,10,10,10,6.48095,4.62,6.58444,7.29111,8.72727,10
open_space,0.3,-15.9,4.02568,0,0,3,,,3.9,0.1,0.1,3.8,0.494444,0.1,3.8,6,10,0.7,0.1,0.1,0.1,0.793333,4.46222,7.57222,10,1.76,0.191111,0.1,0.1
open_space,17.5,-11.2,4.30546,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,12.4,6.1,10,2.2,0.233333,6.1,2.4,2.2,2.4,5.5,10,10,9.3,8.46,3.46444,2.25333,3.27778,7.10909,10,10,9.64444
open_space,11.8,-11.6,0.0235135,0,0,3,,,18.1,7.9,8.1,10,0,7.9,10,10,10,10,8.1,8.1,7.9,8.55405,10,10,10,10,8.67838,8.73333,8.54103
open_space,4.6,-16.5,2.2868,0,0,3,,,14.4,4.4,10,3.2,0,4.4,4.4,3.2,3.2,4.2,10,10,6.8,5.13111,4.73111,3.73111,3.46889,6.11935,10,10,8.16
open_space,1,-11.4,1.99598,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,10.8,0.9,10,0.8,0.416667,0.9,0.8,0.9,2.2,9.1,10,10,1.9,1.17778,0.808889,1.24222,6.85333,9.52727,10,10,3.99
open_space,16.2,-7.5,0.0996436,0,0,3,,,10.1,3.5,4.6,5.5,0,3.5,5.5,7.3,10,10,10,4.6,3.5,4.11556,7.19778,8.21842,10,10,10,6.41333,3.77556
open_space,2.4,-8.2,4.52655,0,0,3,,,12.2,2.7,2.2,10,0.233333,10,10,10,8.2,4,2.2,2.2,2.7,10,10,10,8.86538,7.00889,2.77111,2.3,4.56364
open_space,13.1,-11,6.00399,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,16.2,6.6,8.7,7.5,0,6.6,7.5,10,10,10,9.1,8.7,6.9,6.81111,8.59524,10,10,10,9.50714,8.98,8.18
open_space,6.3,-6.9,4.98686,0,0,3,,,16.3,10,6.1,7.8,0,10,10,7.8,6.7,7,6.1,6.3,10,10,10,8.73158,6.93556,7.81111,6.31556,7.63947,10
open_space,6.4,-18.4,4.80854,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,3.7,1.3,1.7,2,0.355556,1.3,2,10,10,8.1,6.2,1.7,1.3,1.51333,3.92424,10,10,8.95,6.70444,3.39111,1.39778
open_space,1.5,-5.9,1.4491,0,0,3,,,10.7,2.1,9.4,1.3,0.358333,2.1,1.3,1.3,1.6,10,10,9.4,5.8,4.36667,1.56,1.38222,3.26667,10,10,9.66667,6.86889
open_space,0.5,-9.7,4.26847,0,0,3,,,10.3,0.3,0.3,10,0.472222,0.6,10,10,10,0.8,0.3,0.3,0.3,3.70312,10,10,10,6.18684,0.468889,0.3,0.406667
open_space,16.1,-9.9,2.57416,0,0,3,,,16.7,9.9,3.7,9.8,0,10,10,9.8,4.3,3.6,3.7,6.7,9.9,10,10,9.872,6.22703,3.76222,4.59778,9.23333,9.96667
open_space,7.5,-19.6,4.6731,0,0,3,,,0.2,0.1,0.1,0.1,0.494444,0.1,0.1,1.3,10,10,7.3,0.1,0.1,0.1,0.226667,1.8,10,10,8.17561,0.84,0.1
open_space,11.4,-10,2.18474,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,20,9.8,8.3,9.9,0,10,10,9.9,9.7,8.4,8.3,10,9.8,10,10,9.94,9.79231,9.0625,8.73333,10,9.86522
open_space,8.2,-16.9,4.98057,0,0,3,,,8.8,2.8,3.2,5.6,0.102778,2.9,5.6,10,10,9.3,8,3.2,2.8,3.72667,7.27143,10,10,9.61429,8.28889,5.14,2.9
open_space,1,-15.8,0.137416,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,10.2,6.4,1.3,1,0.416667,10,6.3,1,0.8,0.8,1.3,3.9,6.4,10,7.53333,1.99333,0.846667,0.951111,2.83111,4.69556,7.88
open_space,1.5,-19.1,1.59625,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,11.3,1.8,0.8,0.8,0.647222,1.8,1.3,0.8,0.6,0.6,0.8,10,10,3.61795,1.43556,1.18889,0.657778,0.666667,2.14146,10,10
open_space,7.9,-10.7,5.18874,0,0,3,,,18.7,9,7.7,10,0,10,10,10,10,8.1,7.7,8.7,9,10,10,10,10,8.9,7.92889,9.42381,9.26222
open_space,19.2,-9,3.38979,0,0,3,,,11.1,10,0.9,0.6,0.45,10,2,0.6,0.5,0.5,0.9,9.1,10,10,3.85455,0.935556,0.511111,0.637778,4.68667,9.47333,10
open_space,5.4,-4.1,0.209912,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,13.9,4.7,9.5,3.9,0,4.7,3.9,4,5.2,5.3,9.5,10,10,6.48529,4.08,4.91778,5.44667,6.6,9.65,10,10
open_space,11.7,-10.9,4.87416,0,0,3,,,18,8.8,10,8,0,8.9,8,8.1,10,10,10,10,8.8,9.37619,8.47778,8.84138,10,10,10,10,9.11579
open_space,12.9,-13.9,3.34348,0,0,3,,,15.8,7,10,5.8,0,7,5.8,5.9,6.8,6.9,10,10,10,8.2381,6.08444,7.16444,7.13778,7.99444,10,10,10
open_space,19.3,-2.6,2.10108,1,1,3,0|1|0；0|0|1；0|0|0,0|0；-0.5|0；-1|0,9.9,1.4,0.4,9.4,0.580556,2.8,9.4,10,0.8,0.4,0.4,0.5,1.4,4.45556,9.7,10,2.05,0.515556,0.402222,0.711111,2.38444
open_space,0.5,-4.7,6.26875,1,1,3,0|1|0；0|0|1；0|0|0,0|0；-0.5|0；-1|0,14.5,6.6,0.4,0.4,0.472222,6.6,4.5,0.4,0.3,0.3,0.4,10,10,7.92941,5.09556,1.34444,0.328889,0.322222,1.19333,10,10
open_space,13.2,-18.7,1.08152,0,0,3,,,12.1,6.8,1,3.5,0.391667,10,10,3.5,1.1,1,1,2.1,6.8,10,10,5.51818,1.75778,1.02222,1.35111,5.15111,7.94545
open_space,13.8,-10.2,1.92884,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,16.3,10,5.9,10,0,10,10,10,9.5,6.5,5.9,6.3,10,10,10,10,9.67895,7.82069,6.06444,7.61765,10
open_space,12.8,-17.2,2.8433,0,0,3,,,12.6,5.5,7.8,2.5,0.180556,5.5,2.6,2.5,2.8,6.9,7.8,10,10,7.14615,3.48,2.57333,4.29778,7.10889,8.70526,10,10
open_space,15.9,-10.4,4.34975,0,0,3,,,14.1,9.3,10,3.8,0,9.3,4.1,3.8,4.2,10,10,10,10,9.53333,5.68444,3.89556,5.90682,10,10,10,10
open_space,19.2,-9.4,3.46425,0,0,3,,,11.2,10,1.1,0.6,0.45,10,1.5,0.6,0.5,0.5,1.1,9.7,10,10,3.12667,0.828889,0.502222,0.682222,5.64222,9.86667,10
open_space,3.6,-15.8,0.205398,0,0,3,,,14,7.1,3.9,4.1,0,10,10,4.1,3.4,3.5,3.9,4,7.1,10,10,6.0027,3.56222,4.18222,4.08889,4.93333,8.3
open_space,5.9,-18.8,1.41065,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,11.2,9.9,1.1,1.5,0.405556,9.9,5.8,1.5,0.9,0.9,1.1,5.4,10,9.9,7.06444,3.91556,1.10222,0.944444,2.00444,7.16,10
open_space,19.1,-12.4,4.87409,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,9.7,0.7,9.1,0.6,0.438889,0.7,0.6,0.6,1,10,10,9.1,3.9,1.37111,0.628889,0.72,2.39091,10,10,9.48571,7.52
open_space,16.4,-3.7,4.34845,0,0,3,,,13.3,8.3,3.8,3.3,0,8.3,3.6,3.3,3.6,3.5,3.8,9.7,10,9.12,4.94222,3.38444,4.13111,3.58889,5.50889,9.7,10
open_space,5.3,-3.4,1.85961,0,0,3,,,8.8,3.2,3.7,5.1,0,3.3,5.1,5.3,10,10,10,3.7,3.2,4.31556,5.26667,6.85227,10,10,10,5.55581,3.30444
open_space,11.3,-19,2.46629,0,0,3,,,10.9,7.1,8.5,0.7,0.427778,7.1,0.9,0.7,0.7,1.1,8.5,10,10,7.9,1.9,0.746667,0.815556,3.78889,9.03571,10,10
open_space,5.7,-7.6,6.09662,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,17.6,10,6.6,7.4,0,10,7.6,7.4,5.6,5.5,6.6,10,10,10,8.48437,7.75778,6.91778,5.76667,7.96087,10,10
open_space,16.8,-8.9,5.7199,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,13,2.9,10,3,0.0583333,2.9,3,5.4,8.9,10,10,10,3.5,3.02889,3.71778,8.18444,9.37778,10,10,10,5.39268
open_space,0.8,-1.5,5.21266,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,3.4,2,0.6,1.4,0.65,10,2.7,1.4,1.2,0.6,0.6,0.7,2,10,4.77619,1.77778,1.32,0.808889,0.611111,1.02889,4.05
open_space,8.3,-3.1,1.08924,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,13,2.9,10,3,0.0611111,2.9,3,6.2,8.5,10,10,10,3.3,2.98667,3.98667,8.03778,9.1,10,10,10,5.11111
open_space,3.2,-17.1,5.05558,0,0,3,,,8.9,2.6,2.9,6,0.158333,2.8,6,10,9.3,3.3,3,2.9,2.6,3.73333,7.58182,10,9.55,4.97556,3.08,3.39556,2.66889
open_space,3.9,-12.9,2.90211,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,11.6,3.7,7.3,4.3,0,3.7,4.3,6.8,7.9,10,10,7.3,3.8,3.84,6.09778,7.05778,8.82941,10,10,8.37778,4.88
open_space,1.8,-7.9,4.61337,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,11.6,2.1,1.6,10,0.322222,10,10,10,7.8,2.5,1.6,1.6,2.1,10,10,10,8.54412,5.53556,1.89556,1.71111,3.82857
open_space,3.3,-19,2.32211,0,0,3,,,11,3.1,10,0.7,0.430556,3.1,1,0.7,0.7,0.9,10,10,4.6,3.54444,2.11333,0.793333,0.762222,2.31818,10,10,6.512
open_space,19.4,-14.3,4.95918,0,0,3,,,6.6,0.3,6.3,0.3,0.472222,0.3,0.3,0.3,0.5,10,10,6.3,1.1,0.544444,0.3,0.371111,1.56,10,10,7.71538,4.81111
open_space,8.9,-17.2,1.83211,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,18.7,10,4.9,2.9,0.180556,10,8.7,2.9,2.5,2.6,4.9,10,10,10,9.02222,4.72667,2.59111,3.30222,6.725,10,10
open_space,12.8,-9.9,2.41523,0,0,3,,,19.7,9.7,6.9,9.8,0,10,10,9.8,9.4,6.9,6.9,9.7,9.7,10,10,9.8625,9.82667,7.56889,7.89091,9.78889,9.83333
open_space,4.2,-11.6,0.297404,0,0,3,,,18.5,10,8.1,4.6,0,10,10,4.6,4,4.2,8.1,8.5,10,10,10,6.3,4.12444,5.47556,8.34,9.12,10
open_space,9.1,-18.4,0.646271,0,0,3,,,11.6,9.1,1.3,9,0.358333,10,10,9,2.2,1.3,1.3,1.6,9.1,10,10,9.41053,5.76444,1.57778,1.37556,3.1,9.1
open_space,7.6,-0.8,4.05945,0,0,3,,,11,7.5,0.6,4.8,0.438889,10,10,4.8,0.8,0.6,0.6,1,7.5,10,10,6.55,1.49778,0.631111,0.708889,3.46,8.37222
open_space,10.2,-2.7,4.76944,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,19.5,10,3.7,3.4,0.180556,10,9.5,3.4,2.5,2.5,3.7,10,10,10,9.65455,6.44,2.73778,2.86667,6.75676,10,10
open_space,13.7,-5.1,5.20153,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,16,6.3,10,5.1,0,6.3,6,5.1,4.9,5.5,10,10,10,7.61389,6.18222,6.36444,5.04444,7.08485,10,10,10
open_space,4.2,-18.5,3.63521,0,0,3,,,5.4,1.3,4.2,1.2,0.369444,1.3,1.2,1.4,4,10,8.7,4.2,2.6,1.64667,1.22667,2.07333,6.18182,10,9.34,5.53778,3.83111
open_space,4.5,-5,0.477502,0,0,3,,,14.8,5.1,10,4.5,0,5.1,4.8,4.5,4.3,4.8,10,10,10,6.60233,4.94444,5.43333,4.42444,6.53947,10,10,10
open_space,18.8,-19.3,4.89883,0,0,3,,,1.2,0.4,0.5,0.7,0.683333,0.4,0.7,0.9,1.6,10,2.1,0.5,0.4,0.482222,0.877778,1.10889,3.30667,10,3.9,0.835556,0.413333
open_space,16.4,-5,5.28763,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,13.3,3.4,10,3.3,0,3.4,3.3,3.9,4.8,5.7,10,10,6.2,4.24,3.44,4.95556,5.00222,7.26207,10,10,7.64615
open_space,15.2,-11.5,4.8033,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,14.5,5.9,10,4.5,0,5.9,4.5,4.5,7,10,10,10,8.2,7.98667,4.87556,5.27111,8.27857,10,10,10,8.7
open_space,14.2,-12,4.18484,0,0,3,,,16.4,7.7,10,5.5,0,7.7,6.4,5.5,5.7,10,10,10,9,7.99333,8.05333,5.70889,7.12558,10,10,10,9.43333
open_space,17.7,-16.9,4.34742,0,0,3,,,9.3,2.8,7.1,2,0.366667,2.8,2.2,2,2.2,5.5,10,7.1,3,2.87111,2.77333,2.04889,3.13778,7.19,10,8.3875,4.19111
open_space,3.6,-19.3,0.868165,0,0,3,,,5.1,10,0.4,3.4,0.461111,10,4.5,3.4,0.5,0.4,0.4,0.6,10,10,6.41,3.69556,1.14222,0.426667,0.453333,1.68205,10
open_space,18.1,-14.5,0.698165,0,0,3,,,11.6,1.6,1.6,10,0.319444,2.1,10,10,8.2,5.2,2.5,1.6,1.6,3.96667,10,10,9.06667,6.13778,4.38889,1.87778,1.71778
open_space,9.8,-3.1,3.47186,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,13.1,6.5,2.9,10,0.0583333,10,10,10,9.3,3.3,2.9,3.1,6.5,10,10,10,9.90909,4.90444,2.97778,4.09778,9.32955
open_space,0.4,-2.5,3.7322,0,0,3,,,1,0.2,0.2,0.8,0.6,0.2,0.8,10,4.2,2.4,0.3,0.2,0.2,0.366667,2.23636,10,6.105,2.92,1.24,0.233333,0.2
open_space,0.7,-7.9,5.08426,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,10.5,1.2,0.5,8.5,0.45,10,10,8.5,1.3,0.5,0.5,0.5,1.2,10,10,9.14375,5.91556,0.771111,0.5,0.72,2.86818
open_space,0.5,-18.4,1.34076,0,0,3,,,5.8,0.5,1.5,0.3,0.663889,0.5,0.3,0.3,0.3,1.1,1.5,5.5,10,1.56667,0.371111,0.3,0.544444,1.33778,2.51111,6.96667,10
open_space,4.4,-9.1,3.45828,0,0,3,,,13.9,4.2,4.7,9.2,0,4.4,9.2,10,10,10,8.9,4.7,4.2,5.86,9.56667,10,10,10,9.17333,6.93333,4.32667
open_space,17.5,-12.5,1.98042,0,0,3,,,12.4,5.9,2.2,7.8,0.233333,10,10,7.8,5.7,2.4,2.2,2.4,5.9,10,10,8.67273,7.21333,3.33333,2.25333,3.40222,7.61
open_space,14.3,-1.4,5.40455,0,0,3,,,11.9,5.4,10,1.2,0.369444,5.4,1.9,1.2,1.2,1.5,10,10,8.6,6.39778,3.96,1.41111,1.28444,3.15,10,10,9.25714
open_space,15.4,-16.9,4.41269,0,0,3,,,9.3,2.8,6.1,3.2,0.102778,2.8,3.2,4.3,4.9,10,10,6.1,2.9,2.88,4.17778,4.42889,6.61316,10,10,7.6,3.90222
open_space,9.3,-12.4,3.46603,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,17.3,8.2,10,7.3,0,8.2,7.3,7.7,10,10,10,10,9.1,9.2375,7.51333,8.596,10,10,10,10,9.33488
open_space,12.9,-14.7,2.81224,0,0,3,,,15.3,10,7.6,5,0,10,5.3,5,5.6,6.8,7.6,10,10,10,6.86585,5.14,7.04889,6.98667,8.57727,10,10
open_space,8.5,-0.6,3.49131,1,1,3,0|1|0；0|0|1；0|0|0,0|0；-0.5|0；-1|0,10.4,0.9,0.4,10,0.463889,8.8,10,10,1.1,0.4,0.4,0.4,0.9,9.36,10,10,2.87778,0.628889,0.4,0.555556,5.19556
open_space,7.3,-11.2,0.396301,0,0,3,,,19.2,10,8.5,7.7,0,10,10,7.7,7.1,7.7,8.5,9.2,10,10,10,8.63182,7.28444,8.92121,8.72222,9.58,10
open_space,3.8,-13.5,3.20849,0,0,3,,,10.2,3.6,4.8,5.4,0,3.6,5.4,6.2,9.4,10,10,4.8,3.6,4.14889,6.38889,7.15333,9.7,10,10,6.71429,3.93111
open_space,4.2,-4.3,0.708073,0,0,3,,,14.1,4.1,10,4,0,4.1,4.1,4,4,5.2,10,10,6.4,4.80667,4.43556,4.64889,4.32444,7,10,10,7.83125
open_space,3,-2.2,0.435174,0,0,3,,,12,2.1,8.1,2,0.366667,2.1,2,2.2,2.8,3.1,8.1,10,4.9,2.94222,2.05111,2.82667,2.87333,4.48222,8.98,10,6.69231
open_space,9.3,-16.5,6.1363,0,0,3,,,13.2,4,3.2,10,0,10,10,10,9.2,5.5,3.2,3.2,4,10,10,10,9.54375,8.40889,3.92444,3.38222,5.925
open_space,18.9,-5.3,0.271293,0,0,3,,,2.5,0.8,0.9,1.6,0.416667,0.8,1.6,5.3,10,10,3,0.9,0.8,1.05333,3.93778,6.81778,10,10,5.19091,1.45778,0.822222
open_space,7.4,-2.6,1.49351,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,6.8,2.4,3.7,3.1,0.2,2.4,3.1,7.2,9.5,10,10,3.7,2.4,2.59333,5.39556,7.78667,9.7,10,10,5.65385,2.80667
open_space,2.5,-4.8,4.27347,0,0,3,,,12.3,2.4,2.3,10,0.216667,5.3,10,10,5.1,4.6,2.6,2.3,2.4,7.18462,10,10,6.74324,4.72667,3.65333,2.35778,3.30889
open_space,15.7,-13.1,2.5727,0,0,3,,,15.3,10,4.1,6.6,0,10,7.9,6.6,4.8,4,4.1,7.4,10,10,8.8125,6.90222,6.42,4.18,5.1,8.52,10
