Wall time,Step,Value
1777289772.4571137,731,39.99147033691406
1777289795.4755075,732,39.25553894042969
1777289841.0524285,733,39.50825500488281
1777290029.461059,738,37.23347091674805
1777290056.6033752,739,36.733856201171875
1777290077.9715574,740,36.55560302734375
1777290147.3163364,742,35.9360466003418
1777290168.0610464,743,35.71764373779297
1777290210.3266885,744,35.56968307495117
1777290246.8593326,745,34.48516845703125
1777290603.9621692,752,31.648447036743164
1777290700.1485698,755,30.01371955871582
1777290769.9580357,756,29.806907653808594
1777290867.8935683,758,28.352489471435547
1777291064.9982107,763,25.773508071899414
1777291104.4021525,764,25.19749641418457
1777291125.8127728,765,24.846708297729492
1777291161.6806066,767,24.389877319335938
1777291225.9088318,768,24.078773498535156
1777291252.0044127,769,23.08507537841797
1777291277.229274,770,22.99785041809082
1777291311.414826,771,22.782365798950195
1777291374.8515224,772,22.151844024658203
1777291430.293487,773,21.471372604370117
1777291488.7637782,775,19.864545822143555
1777291559.9862888,776,19.35799217224121
1777291615.4942203,778,18.184093475341797
1777291646.621901,779,17.75196075439453
1777291652.2200649,780,16.55072784423828
1777291723.2209692,781,17.03849983215332
1777291762.774718,782,16.419403076171875
1777291816.4049509,783,16.48871612548828
1777291914.691053,786,15.436476707458496
1777292023.1047091,788,14.145350456237793
1777292078.3789964,789,13.6687593460083
1777292144.7878556,791,13.193089485168457
1777292250.2367165,793,12.28825855255127
1777292326.1913009,795,11.329117774963379
1777292384.9803126,796,10.675798416137695
1777292421.273092,797,10.176926612854004
1777292509.6808069,799,9.188650131225586
1777292654.5345485,800,8.925357818603516
1777292740.8528993,804,7.875901699066162
1777292772.5501654,805,8.091590881347656
1777292797.927053,806,8.056099891662598
1777292872.2121267,807,7.812849521636963
1777293013.7530444,810,6.667055130004883
1777293172.0610087,813,5.714203357696533
1777293369.2886996,818,3.89979887008667
1777293418.1905885,819,3.534230947494507
1777293516.9993377,821,2.779802083969116
1777293546.6519926,822,2.643810987472534
1777293563.4139934,823,2.5270915031433105
1777293651.2643414,825,1.8962907791137695
1777293665.4829793,826,1.7481778860092163
1777293720.5153098,827,1.487635850906372
1777293789.6598299,828,1.1424131393432617
1777293984.0887954,832,-0.3253156542778015
1777294035.1294546,833,-0.6774072647094727
1777294122.2956324,835,-1.234518051147461
1777294196.4870934,836,-1.455636739730835
1777294256.9284213,837,-2.1479427814483643
1777294391.2407515,839,-2.7585737705230713
1777294403.6525366,840,-3.0196378231048584
1777294486.3233018,842,-3.1702399253845215
1777294509.2381866,843,-3.6014621257781982
1777294601.8883495,845,-4.786314010620117
1777294895.4999025,850,-5.355701923370361
1777294936.2808106,851,-5.536820888519287
1777295039.2070544,854,-6.47896146774292
1777295121.6566465,856,-6.630962371826172
1777295160.504389,857,-6.92002534866333
1777295256.4329524,860,-7.0447564125061035
1777295318.5885887,861,-7.040776252746582
1777295372.9566646,862,-7.301577091217041
1777295540.8066704,865,-7.652901649475098
1777295558.8128293,866,-8.130892753601074
1777295760.5554898,870,-8.735054969787598
1777295794.020677,871,-8.97479248046875
1777296228.4670026,881,-10.43943977355957
1777296330.2562554,883,-11.148646354675293
1777296360.648046,884,-11.543818473815918
1777296422.120214,885,-11.594842910766602
1777296434.6398323,886,-11.44737434387207
1777296509.5164042,887,-11.76060676574707
1777296518.7713237,888,-12.158398628234863
1777296599.9907992,890,-12.160469055175781
1777296681.0195634,892,-12.325984954833984
1777296838.0737426,895,-12.889307022094727
1777296901.5973492,897,-13.301314353942871
1777296933.283801,898,-13.365769386291504
1777297201.7404528,901,-13.829011917114258
1777297212.1639752,902,-14.083629608154297
1777297253.6350677,904,-14.438682556152344
1777297331.716854,906,-14.143845558166504
1777297391.886196,907,-14.642526626586914
1777297399.965263,908,-15.471595764160156
1777297434.303047,910,-14.989206314086914
1777297475.415238,911,-15.141252517700195
1777297553.306528,913,-15.410670280456543
1777297599.4160073,914,-15.544538497924805
1777297691.5822887,916,-15.857234001159668
1777297824.4467535,918,-16.708282470703125
1777297871.5222878,919,-16.998456954956055
1777297902.712431,920,-17.171785354614258
1777297952.3586447,921,-17.367826461791992
1777298023.4986517,923,-17.386716842651367
1777298220.8282037,927,-18.56562614440918
1777298261.3619554,928,-18.84021759033203
1777298273.5871027,929,-19.03685760498047
1777298343.8536134,930,-19.336549758911133
1777298370.5765388,931,-19.494354248046875
1777298448.9647007,932,-20.07807159423828
1777298485.2774851,933,-20.66314125061035
1777298526.8740377,934,-20.854677200317383
1777298604.1632383,935,-21.08488655090332
1777298761.384413,939,-21.674968719482422
1777298864.8973904,941,-22.46049690246582
1777298914.5522566,942,-22.63441276550293
1777299112.2942948,945,-23.563190460205078
1777299323.5873973,949,-24.258365631103516
1777299474.9334912,950,-24.356124877929688
1777299567.9363859,952,-24.414104461669922
1777299719.66031,954,-24.820175170898438
1777299732.9564447,955,-25.081562042236328
1777299810.0260286,956,-24.988834381103516
1777299903.3801188,959,-25.56307601928711
1777299911.8859859,960,-25.810876846313477
1777299981.393092,961,-25.70684242248535
1777300030.298575,962,-25.91002655029297
1777300069.0733593,963,-26.09552574157715
1777300146.595681,964,-26.189401626586914
1777300205.560646,965,-26.44551658630371
1777300289.8209941,967,-26.693790435791016
1777300361.5128183,968,-26.730581283569336
1777300487.0373652,971,-27.242095947265625
1777300769.2661054,976,-27.877689361572266
1777300823.880065,978,-27.869869232177734
1777300881.3512592,979,-28.266687393188477
1777300994.1590192,981,-28.070764541625977
1777301043.5572917,982,-28.346309661865234
1777301058.9939446,983,-28.34912109375
1777301223.7448518,986,-28.709142684936523
1777301348.20815,988,-28.931650161743164
1777301406.3282573,989,-28.864654541015625
1777301451.2627432,990,-28.77019500732422
1777301545.9302244,992,-29.13888931274414
1777301652.9756844,994,-29.22962760925293
1777301717.0405574,995,-29.152772903442383
1777301749.310495,996,-29.13280487060547
1777301850.2267258,998,-29.27944564819336
1777301896.8316796,999,-29.15061378479004
1777302128.634229,1001,-29.27564811706543
1777302173.6997988,1002,-29.04924964904785
1777302241.1735628,1003,-29.156597137451172
1777302328.485576,1004,-29.162996292114258
1777302376.1627169,1005,-29.266456604003906
1777302435.9564269,1006,-29.39665985107422
1777302708.8408694,1011,-29.812410354614258
1777302800.1944656,1013,-29.84651756286621
1777302904.197082,1015,-29.914037704467773
1777302953.3702257,1016,-30.26759147644043
1777303008.428686,1017,-30.304285049438477
1777303145.71506,1022,-30.97732925415039
1777303384.34078,1026,-31.3773136138916
1777303532.3138616,1028,-31.931180953979492
1777303555.481846,1029,-31.99311637878418
1777303774.5511749,1035,-32.31015396118164
1777303844.9753003,1036,-32.20134353637695
1777303917.4689603,1037,-32.36643600463867
1777303932.7578475,1038,-32.57036590576172
1777304019.6837556,1039,-32.63605880737305
1777304270.4032185,1043,-33.167518615722656
1777304377.001788,1045,-33.36731719970703
1777304429.05821,1046,-33.32508850097656
1777304570.514335,1049,-33.551666259765625
1777304779.2454789,1052,-33.60105514526367
1777304843.8556135,1053,-33.72307586669922
1777305037.8607373,1056,-34.51681900024414
1777305114.9065344,1058,-34.7502326965332
1777305173.4533753,1059,-34.893898010253906
1777305218.1210024,1060,-35.0574951171875
1777305250.4457164,1062,-35.19636535644531
1777305435.4754772,1065,-35.36748504638672
1777305455.9349017,1066,-35.645809173583984
1777305523.2036028,1067,-35.74385070800781
1777305608.8185978,1069,-36.1956901550293
1777305641.7472904,1070,-36.187171936035156
1777305666.2127259,1071,-36.25483703613281
1777305721.8293235,1072,-36.38821792602539
1777305790.9461627,1073,-36.7978401184082
1777305858.4762518,1074,-37.07034683227539
1777306016.007802,1077,-37.76008605957031
1777306079.1308925,1078,-37.743717193603516
1777306198.1559057,1080,-37.88140869140625
1777306244.46803,1081,-37.98800277709961
1777306288.8807352,1082,-38.056705474853516
1777306371.3937364,1085,-38.29296875
1777306415.2231703,1086,-38.403011322021484
1777306470.8046505,1087,-38.5841178894043
1777306647.6214573,1091,-39.05221939086914
1777306718.5512853,1092,-39.08061981201172
1777306764.217181,1093,-39.28481674194336
1777306940.5399795,1098,-39.47862243652344
1777307148.494426,1100,-39.77190399169922
1777307239.951357,1102,-39.686492919921875
1777307270.0915427,1103,-39.91884994506836
1777307336.3927796,1104,-40.01359558105469
1777307483.2494006,1107,-40.29215621948242
1777307528.6532238,1108,-40.498104095458984
1777307550.3705418,1109,-40.80278015136719
1777307608.4470718,1110,-40.594459533691406
1777307636.2384722,1111,-40.6461181640625
1777307704.3839858,1112,-40.572349548339844
1777307739.0474935,1113,-40.73828125
1777307759.6258726,1114,-40.97069549560547
1777307821.66334,1116,-41.04204177856445
1777307963.0191643,1119,-41.156063079833984
1777308019.0189247,1121,-41.30709457397461
1777308030.7133389,1122,-41.29999542236328
1777308169.7936587,1125,-41.65121841430664
1777308233.6678302,1126,-41.943321228027344
1777308353.8083038,1128,-41.961055755615234
1777308416.0431633,1129,-42.12800216674805
1777308447.2392464,1130,-42.083377838134766
1777308491.4649246,1131,-42.34855651855469
1777308551.762947,1132,-42.33616256713867
1777308576.1505437,1134,-42.55830383300781
1777308642.8540885,1135,-42.60002517700195
1777308701.954754,1136,-42.792724609375
1777308755.722735,1137,-42.903560638427734
1777308854.757798,1139,-43.15433120727539
1777308932.7219465,1142,-42.99056625366211
1777309061.5017347,1145,-43.326683044433594
1777309112.126222,1146,-43.43559265136719
1777309212.6014104,1148,-43.577842712402344
1777309267.7864575,1149,-43.89891815185547
1777309440.29761,1150,-43.845054626464844
1777309469.9127614,1151,-43.87934875488281
1777309490.2757027,1152,-44.01361083984375
1777309533.5714333,1153,-43.957069396972656
1777309652.2810013,1155,-44.113250732421875
1777309841.1149197,1159,-44.374027252197266
1777309895.4665654,1160,-44.422210693359375
1777309933.6975908,1162,-44.55851364135742
1777310041.2981467,1164,-44.63298416137695
1777310154.7981904,1166,-44.58303451538086
1777310207.7944193,1167,-44.63964080810547
1777310402.2653668,1172,-44.68846893310547
1777310481.150611,1173,-44.69658279418945
1777310528.7572122,1174,-44.92725372314453
1777310612.3019888,1176,-44.789546966552734
1777310690.4476318,1177,-44.805301666259766
1777310716.540483,1178,-44.76669692993164
1777310894.5762892,1182,-44.990474700927734
1777310980.1361196,1184,-44.85676193237305
1777311104.4249055,1186,-44.87957763671875
1777311226.0909796,1188,-45.03570556640625
1777311284.9450543,1189,-45.1739387512207
1777311339.7359338,1190,-45.26445007324219
1777311551.194058,1193,-45.03296661376953
1777311637.039281,1194,-44.99844741821289
1777311657.8484871,1195,-44.98183822631836
1777311694.5229976,1196,-44.817100524902344
1777311723.327547,1197,-44.78914260864258
1777311762.695266,1198,-44.842411041259766
1777312020.5863616,1201,-44.84337615966797
1777312067.3213406,1202,-44.7364501953125
1777312204.8024294,1205,-44.51069259643555
1777312233.4576206,1206,-44.27299499511719
1777312284.7039456,1207,-44.2250862121582
1777312389.629536,1209,-44.251766204833984
1777312439.112587,1210,-44.18199920654297
1777312569.9781249,1213,-44.1407356262207
1777312660.2565703,1214,-44.21260070800781
1777312738.7833734,1215,-43.943138122558594
1777312857.6313822,1217,-43.87483215332031
1777312863.7701983,1218,-43.87782287597656
1777313071.931814,1222,-44.02653884887695
1777313120.715328,1223,-44.05682373046875
1777313206.4762797,1225,-44.18119430541992
1777313344.2424784,1228,-44.31036376953125
1777313415.7861934,1229,-44.32071304321289
1777313492.2766576,1232,-44.489036560058594
1777313536.9564435,1233,-44.50223159790039
1777313900.0656888,1238,-44.49694061279297
1777313965.7804363,1240,-44.49951934814453
1777314042.2593756,1241,-44.57807540893555
1777314097.9799926,1242,-44.765201568603516
1777314125.1773586,1243,-44.69602584838867
1777314172.3665497,1244,-44.810482025146484
1777314223.827774,1245,-44.94216537475586
1777314267.9939163,1246,-44.95412063598633
1777314421.7304416,1249,-45.262447357177734
1777314539.251055,1250,-45.455745697021484
1777314616.9544344,1251,-45.47467803955078
1777314664.0453515,1252,-45.46672439575195
1777314780.072697,1254,-45.654178619384766
1777314813.373023,1256,-45.8187141418457
1777314887.5918903,1257,-45.80653381347656
1777314981.2235317,1260,-45.56940460205078
1777315001.9535797,1261,-45.77942657470703
1777315179.7653844,1264,-45.9029426574707
1777315259.7457373,1267,-45.874229431152344
