env_type,robot_x,robot_y,robot_theta,has_expert_label,expert_confidence,corridor_width,front_clearance,left_clearance,right_clearance,obstacle_density,sector_0_min,sector_1_min,sector_2_min,sector_3_min,sector_4_min,sector_5_min,sector_6_min,sector_7_min,sector_0_avg,sector_1_avg,sector_2_avg,sector_3_avg,sector_4_avg,sector_5_avg,sector_6_avg,sector_7_avg
open_space,6.9,-2.6,4.15799,1,0,16.9,0,4.70682,4.5,0.2,10,10,10,2.8,2.4,2.5,4.5,6.9,10,10,10,4.70682,2.49778,3.09111,6.44444,8.01111
open_space,5.8,-1.5,0.397998,1,1,4.8,0,1.4,5.42667,0.358333,1.4,1.3,1.4,3.4,6.1,10,10,3.4,1.98222,1.32889,1.97111,5.38667,7.48529,10,10,5.42667
open_space,15.4,-13.1,3.21408,1,1,15.8,0,4.69111,10,0,8.8,6.6,5.8,4.3,4.3,6.5,10,10,9.3875,7.2,6.89778,4.69111,4.97778,7.925,10,10
open_space,3.4,-17.9,2.84292,1,0,5.2,0,1.8,4.47111,0.291667,3.2,1.9,1.8,2,6,10,7,3.4,3.29111,2.49556,1.84889,3.09556,7.7125,10,8.24444,4.47111
open_space,10.6,-14.9,0.0237177,1,1,16.9,0,10,4.8,0,9.1,10,10,10,6.7,4.8,4.8,6.9,9.40417,10,10,10,8.00588,5.34222,5.42222,8.95238
open_space,17.4,-8.8,0.829313,1,0,12.3,0,10,2.3,0.216667,3.4,8.6,10,10,10,3.2,2.3,2.3,6.44889,9.07931,10,10,10,5.12647,2.53333,2.61778
open_space,12.8,-4.7,3.86711,1,1,16.9,0,6.9,6,0,10,10,6.9,6.9,4.5,4.5,6,10,10,10,7.91395,7.3,5.22444,4.89778,7.5913,10
open_space,13.1,-17.7,4.18741,1,0,6.2,0,3.9,3.79556,0.263889,2,2.1,3.9,6.8,10,10,8.2,2.3,2.07111,2.64,6.17556,7.99143,10,10,8.83333,3.79556
open_space,15.9,-2.1,4.29453,1,0,13.8,0,2.96222,4.6,0.280556,10,4.2,3.8,2.1,1.9,2,4.6,10,10,5.99318,3.89778,2.96222,1.94444,2.78889,6.57857,10
open_space,3,-12.9,2.10861,1,0,8.9,0,3.3,7.22143,0.102778,2.9,2.8,3.3,6.8,7.9,10,10,5.6,3.71111,2.9,4.99556,7.04889,8.79412,10,10,7.22143
open_space,1.2,-16.2,1.50848,1,0,11,0,1,10,0.394444,1.5,1,1,1.3,3.5,4.7,10,10,3.11143,1.15333,1.08222,2.40222,3.80444,6.5069,10,10
open_space,0.3,-11.8,1.29021,1,0,10.1,0,0.1,10,0.494444,0.2,0.1,0.1,0.1,0.2,9,10,10,0.471429,0.104444,0.1,0.128889,5.53333,9.47,10,10
open_space,9.8,-12.3,3.18704,1,1,17,0,7.4,9.72632,0,9.6,7.4,7.4,9.9,9.9,10,10,9.6,9.76,8.16667,8.25366,9.93333,9.95,10,10,9.72632
open_space,1.8,-0.8,1.20761,1,1,2.2,0,1.6,0.88,0.630556,0.6,0.7,1.6,1.7,4.4,10,1.4,0.6,0.6,0.924444,1.63333,2.50222,6.225,10,3.31905,0.88
open_space,9.6,-9,1.77025,1,1,18.4,0,9.6,9.105,0,9,9.4,9.6,10,10,10,10,8.8,9.4,9.5625,9.78,10,10,10,10,9.105
open_space,9,-18,4.36168,1,1,6.7,0,4.9,2.49556,0.308333,1.7,1.9,4.9,10,10,9.4,4.1,1.8,1.74,2.71111,6.69091,10,10,9.6875,7.99111,2.49556
open_space,15.6,-6.7,3.97183,1,1,14.1,0,4.1,9.6,0,10,5.6,4.1,4.1,6.1,6.5,9.6,10,10,7.25217,4.52222,4.67333,6.82,7.41778,9.8,10
open_space,4.5,-1.5,1.79848,1,1,5.7,0,4.4,1.35111,0.358333,1.3,2.4,4.4,8.1,10,6,1.5,1.3,1.66444,3.92889,5.54,8.87143,10,7.36,2.60889,1.35111
open_space,10.4,-16.5,4.1642,1,1,9.9,0,6.1,5.68,0,3.2,3.3,6.1,9.6,10,10,10,3.8,3.33111,4.14444,8.89111,9.77778,10,10,10,5.68
open_space,10.6,-15.1,2.2965,1,0,14.6,0,4.6,10,0,10,7,4.6,4.6,6.1,9.1,10,10,10,8.28571,5.33333,5.00889,8.53023,9.36207,10,10
open_space,16,-12.6,3.06557,1,0,15.8,0,4.33111,10,0,10,7.1,5.8,3.7,3.7,4.9,10,10,10,8.055,7.15111,4.33111,4.00222,6.62143,10,10
open_space,4.5,-16,0.00767073,1,0,11.4,0,4.81778,3.7,0,10,10,6.1,4.3,4.3,3.7,3.7,5.3,10,10,7.67,4.81778,4.77778,4.14667,4.14222,7.04167
open_space,12.8,-17.3,4.84406,1,0,9.4,0,7,2.56,0.2,2.4,3.9,7,10,10,10,3.1,2.4,2.87111,6.22222,7.995,10,10,10,4.92105,2.56
open_space,14.6,-16.5,4.67755,1,0,8.3,0,5.1,3.66,0,3.2,4.4,5.1,7,10,10,4.8,3.2,3.51333,5.28444,5.60444,8.20588,10,10,6.6,3.66
open_space,6,-18.4,1.4745,1,0,12.1,0,1.52889,10,0.355556,9.3,5.8,2.1,1.3,1.3,1.7,10,10,9.625,6.88222,4.29778,1.52889,1.38889,3.39091,10,10
open_space,7.2,-2.6,5.97819,1,0,12.4,0,2.4,10,0.2,5.3,2.5,2.4,2.7,7,7.9,10,10,6.98462,3.35778,2.46667,4.09556,7.20667,8.78421,10,10
open_space,19.6,-13.2,0.890614,1,0,10.1,0,9.13,0.1,0.494444,0.1,10,10,8.5,0.6,0.1,0.1,0.1,0.366667,10,10,9.13,6.43333,0.186667,0.1,0.1
open_space,17.4,-18.4,2.10491,1,1,10.4,0,1.3,2.7,0.538889,10,2.6,1.3,1.3,1.5,2.3,2.7,9.1,10,4.61304,1.72222,1.33778,2.08667,2.37778,4.3,9.45
open_space,14.8,-11.1,0.936079,1,0,15,0,10,4.9,0,8.2,10,10,10,8.6,6.2,4.9,5,9.0125,10,10,10,8.96154,8.33111,5.20889,5.95111
open_space,1.5,-5,1.76848,1,1,6.1,0,1.3,5.04222,0.358333,1.6,1.3,1.3,2.3,10,10,5.8,4.8,2.72,1.35778,1.62222,4.26296,10,10,7.33704,5.04222
open_space,6.8,-6.3,1.87102,1,1,13,0,6.9,6.29556,0,6.4,6.6,6.9,10,10,10,7,6.1,7.59556,6.81556,8.03125,10,10,10,8.12083,6.29556
open_space,12.8,-15.3,0.280174,1,1,16.9,0,10,4.6,0,7.2,10,10,10,5.1,4.4,4.6,6.9,8.2129,10,10,10,6.78,4.54889,5.89556,7.14
open_space,19.3,-2,2.38786,1,1,11.8,0,1.43636,0.6,0.627778,2.6,10,10,0.5,0.4,0.4,0.6,1.8,4.62941,10,10,1.43636,0.433333,0.44,1.16444,2.03333
open_space,0.4,-11.7,2.9801,1,0,1.2,0,1,0.228889,0.483333,0.2,0.2,1,9.8,10,10,0.3,0.2,0.2,0.395556,7.32222,9.9,10,10,0.894118,0.228889
open_space,6,-16,4.1208,1,0,11.1,0,6.6,5.8,0,3.7,3.8,6.6,10,10,7.1,5.8,4.5,3.88222,4.63333,8,10,10,8.30476,6.09556,5.83778
open_space,2.5,-11.4,3.34496,1,0,10.8,0,8.5,2.40444,0.216667,2.3,4.1,8.5,10,10,10,2.8,2.3,2.9,7.28444,9.07391,10,10,10,4.63721,2.40444
open_space,14.9,-17.2,2.91563,1,1,12.5,0,2.5,10,0.180556,4.8,2.6,2.5,2.9,4.8,5.7,10,10,6.61176,3.25111,2.59778,4.21333,4.98889,7.24,10,10
open_space,6,-5,5.96802,1,1,14.8,0,4.8,10,0,10,5.1,4.8,5.4,5.8,6.5,10,10,10,6.65581,4.93111,6.43778,5.96444,7.8,10,10
open_space,14.3,-17.2,1.99929,1,0,12.7,0,2.56,5.9,0.177778,10,6.2,2.7,2.5,2.7,5.4,5.9,10,10,7.74,3.70667,2.56,3.92444,5.54444,7.42647,10
open_space,18.9,-1.2,2.91789,1,0,2.7,0,1.02889,1,0.655556,4.3,10,1.5,0.8,0.8,0.9,1,1.2,6.3,10,3.11852,1.02889,0.824444,1.09333,1.03111,1.94444
open_space,16.3,-8.5,5.76897,1,1,10.8,0,6.9,5.7325,0,3.4,3.5,6.9,8.6,10,10,10,3.9,3.51778,4.54,8.33778,9.17368,10,10,10,5.7325
open_space,7.3,-4,3.92268,1,0,17.1,0,7.14545,5.3,0,10,10,10,5.5,3.8,3.8,5.3,7.1,10,10,10,7.14545,4.28,4.23111,7.01333,7.91111
open_space,7.6,-9.1,5.25191,1,1,19.2,0,9.16905,8.6,0,10,10,9.2,8.9,7.7,7.4,8.6,10,10,10,9.56154,9.16905,8.55357,7.67556,9.20833,10
open_space,15.4,-12.8,0.0890452,1,0,14.3,0,10,4.66222,0,4.3,6.7,10,10,9.1,6.9,5.7,4.3,5.02667,8.00667,10,10,9.5,7.48,7.07556,4.66222
open_space,18.5,-16.3,5.68205,1,1,3.6,0,2.1,2.40222,0.372222,1.2,1.2,2.1,10,10,4.2,3.4,1.5,1.25556,1.48,3.92143,10,10,5.97714,3.57556,2.40222
open_space,14.7,-5.8,6.28171,1,0,10.6,0,5.6,5.63111,0,5,5.6,5.6,7.9,10,10,7.2,5,5.57556,6.26222,6.25111,8.83333,10,10,8.40667,5.63111
open_space,7.3,-1.4,2.68485,1,0,11.3,0,10,1.2,0.369444,2.7,7.5,10,10,3.8,1.3,1.2,1.3,6.00444,8.48519,10,10,5.925,2.01333,1.22667,1.68444
open_space,18,-0.4,0.663569,1,1,0.5,0,0.2,0.897778,0.647222,0.2,0.2,0.2,1.3,10,2.8,1.7,0.3,0.224444,0.2,0.437778,3.27143,10,4.81071,2.04222,0.897778
open_space,18.9,-18.7,3.91224,1,0,2.2,0,0.8,3.04737,0.655556,1,1,0.8,0.8,1.1,10,10,1.4,1.12444,1.08444,0.897778,0.877778,2.52619,10,10,3.04737
open_space,3.8,-6.5,3.73148,1,1,13.6,0,10,3.7,0,4.3,10,10,10,6.4,6.3,3.7,3.6,6.16667,10,10,10,7.675,6.55111,4.57333,3.76444
open_space,16.7,-11.4,4.40832,1,0,11.7,0,3,9.25625,0,6.6,3.2,3,3.4,9.9,10,10,8.7,8.30222,4.2,3.08222,5.14444,9.9,10,10,9.25625
open_space,0.8,-19,2.11755,1,0,1.8,0,0.7,2.75,0.683333,0.6,0.6,0.7,0.7,0.8,2.8,10,1.1,0.777778,0.615556,0.784444,0.72,1.30667,4.61,10,2.75
open_space,1.3,-5.9,1.54208,1,1,6.8,0,1.1,6.50889,0.383333,1.6,1.1,1.1,1.5,10,10,8.4,5.7,3.58667,1.24889,1.20667,3.11951,10,10,9.1,6.50889
open_space,13.5,-17.1,0.0735224,1,1,14,0,10,2.6,0.158333,6.2,9.5,10,10,3.5,2.6,2.6,4,7.18444,9.7,10,10,5.44118,2.83111,3.00444,5.78222
open_space,14.4,-14.7,0.734218,1,0,15.3,0,8.64167,5.3,0,7.1,10,10,7.6,5,5,5.3,5.3,8.35294,10,10,8.64167,5.77556,5.46444,6.04889,5.78667
open_space,9.9,-8.8,2.95809,1,1,19.9,0,10,8.6,0,9.7,10,10,10,9.8,8.8,8.6,9.9,9.78462,10,10,10,9.86667,9.27,8.94286,9.95
open_space,4.5,-14.1,5.6797,1,0,15.7,0,6.98667,5.6,0,9.8,10,10,5.3,4.3,4.4,5.6,5.7,9.8,10,10,6.98667,4.52889,5.32667,5.90222,6.96444
open_space,11.4,-13.2,1.67673,1,1,18.5,0,7.00444,8.3,0,10,10,8.5,6.5,6.5,8.3,8.3,10,10,10,9.13,7.00444,7.61818,8.7725,8.95862,10
open_space,18.9,-18.4,2.5259,1,1,11.3,0,1.28,1.3,0.638889,8.3,1.6,1.3,1,0.8,0.8,1.3,10,8.85,2.99111,1.36889,1.28,0.837778,0.973333,2.88065,10
open_space,13.8,-11.6,5.11867,1,1,14.5,0,6.4,8.31111,0,6.4,5.9,6.4,10,10,10,8.8,8.1,8.18444,6.05111,7.7129,10,10,10,9.3,8.31111
open_space,17.7,-16.5,3.11058,1,0,13,0,2.28,10,0.263889,4.7,3.2,3,2,2,2.7,10,10,6.54167,3.64889,3.34444,2.28,2.19778,4.67222,10,10
open_space,11.7,-13.4,0.794152,1,1,18,0,9.41667,8,0,10,10,10,9,6.3,6.3,8,8,10,10,10,9.41667,7.06,7.06,8.73023,8.61892
open_space,2.6,-2.6,0.216702,1,0,12.5,0,2.5,10,0.4,2.9,2.4,2.5,2.4,2.5,4.4,10,10,4.71628,2.50222,2.86222,2.50222,3.05556,6.26316,10,10
open_space,8.1,-2.9,1.32211,1,0,10.7,0,7.9,3.58444,0.133333,2.7,3.1,7.9,9.2,10,10,5.4,2.8,2.79333,4.98222,8.18667,9.5625,10,10,7.14667,3.58444
open_space,1,-16.3,0.0541542,1,1,6.2,0,0.871111,3.4,0.416667,10,10,1.1,0.8,0.8,1.2,3.4,5.1,10,10,2.43953,0.871111,0.906667,2.39556,3.89333,6.89565
open_space,1.4,-4.8,1.0487,1,1,6.6,0,1.2,7.04848,0.369444,4.6,1.4,1.2,1.2,2.4,10,10,5.4,4.76889,2.24889,1.23778,1.58444,4.37917,10,10,7.04848
open_space,15.6,-8.7,5.50046,1,0,11.7,0,5.8,7.5,0,4.1,4.1,5.8,8.5,10,10,10,5.9,4.60889,4.57778,8.09778,8.98485,10,10,10,7.5
open_space,11.4,-12,4.71953,1,0,16,0,8.3,8.4125,0,7.7,8.3,8.3,10,10,10,10,7.7,8.4025,8.83529,8.85714,10,10,10,10,8.4125
open_space,1.7,-10.9,3.58903,1,1,11.3,0,9.8,1.53333,0.333333,1.7,4.4,9.8,10,10,3.5,1.6,1.5,2.43111,8.33333,9.875,10,10,5.62941,2.16889,1.53333
open_space,12.8,-6.7,0.204982,1,0,13.5,0,6.6,7.24,0,7,6.5,6.6,10,10,10,8.3,6.9,8.09778,6.81556,7.81538,10,10,10,9.07692,7.24
open_space,16.5,-2.8,2.81262,1,0,10.4,0,4.6,2.6,0.158333,7.9,10,7.5,3.4,3.2,2.8,2.6,2.9,8.9,10,8.48571,4.6,3.28667,3.41778,2.66444,4.28444
open_space,3.6,-18,0.590562,1,0,12.1,0,3.47556,2,0.308333,10,6.2,3.5,3.1,1.7,1.7,2,8.6,10,7.77857,4.32222,3.47556,2.15111,1.77333,3.54,9
open_space,5,-15.1,2.49079,1,0,10.7,0,4.6,7.625,0,4.8,4.8,4.6,4.6,7.6,10,10,6.1,5.12444,5.58444,4.90889,5.53111,8.65455,10,10,7.625
open_space,6.3,-12.7,2.44279,1,1,15.1,0,7,8.90833,0,6.1,6.1,7,7,10,10,10,8.1,6.61778,7.12,7.59556,8.00952,10,10,10,8.90833
open_space,6.5,-16.3,5.01017,1,1,13.4,0,10,3.50667,0,3.6,7.2,10,10,7.2,6.3,3.9,3.4,4.66,8.38889,10,10,8.34783,6.5,5.48444,3.50667
open_space,16,-16,1.54223,1,0,10.6,0,4.22222,3.7,0,10,10,5.5,3.7,3.7,3.7,3.7,5.1,10,10,7.12381,4.22222,4.07556,4.21333,4.07556,6.87692
open_space,0.5,-19,3.14168,1,0,1,0,0.7,0.326667,0.702778,0.3,0.4,0.7,1,10,10,0.4,0.3,0.324444,0.604444,0.773333,2.37381,10,10,1.18605,0.326667
open_space,6.2,-15.5,2.57853,1,0,11.4,0,4.2,8.35238,0,6,5,4.2,4.3,7.8,10,10,7.2,6.26444,6.26444,4.38667,5.37778,8.7125,10,10,8.35238
open_space,8.4,-4.9,3.65915,1,1,18.2,0,9.7,5.4,0,9.4,10,10,9.7,4.9,4.7,5.4,8.2,9.66667,10,10,9.7,6.36222,4.85778,7.48667,8.48222
open_space,9.1,-4.3,4.03977,1,1,19,0,6.99259,6.6,0,10,10,10,5.3,4.1,4.1,6.6,9,10,10,10,6.99259,4.40889,4.86,8.72444,9.37273
open_space,7.6,-2.4,0.927154,1,1,6.4,0,3.6,4.665,0.236111,2.2,2.2,3.6,7.5,10,10,10,2.8,2.34,2.64889,6.35111,8.35143,10,10,10,4.665
open_space,2.4,-0.8,5.61808,1,0,10.6,0,0.6,3.5,0.586111,5.4,0.8,0.6,0.6,0.9,2.2,3.5,10,6.7,1.56,0.633333,0.702222,1.76,2.61556,5.51538,10
open_space,8.1,-5.6,5.5236,1,0,15.4,0,5.4,10,0,10,7.6,5.4,5.4,7.8,7.9,10,10,10,8.63571,6.00444,6.10222,8.43778,8.56757,10,10
open_space,14.9,-10.1,2.92849,1,1,19.1,0,6.19556,9.9,0,10,9.9,9.1,4.9,4.8,5.7,9.9,10,10,9.94,9.68529,6.19556,5.00222,7.24483,9.945,10
open_space,10.2,-13.2,2.77647,1,1,16.5,0,6.5,10,0,10,7,6.5,7.1,9.5,10,10,10,10,8.12857,6.67111,8.22308,9.68205,10,10,10
open_space,16.1,-3.7,4.95305,1,0,13.7,0,3.64222,10,0,4.2,3.6,3.7,3.5,3.6,6.7,10,10,6.02432,3.74444,4.27778,3.64222,4.55333,8.14167,10,10
open_space,8.4,-7,2.32327,1,0,16.8,0,10,6.8,0,8.2,8.2,10,10,10,10,6.8,6.8,8.92368,8.74737,10,10,10,10,7.78,7.48222
open_space,11.7,-11.4,0.585513,1,1,18,0,10,8.2,0,9.6,10,10,10,8.5,8.3,8.2,8,9.75,10,10,10,9.07727,8.68,8.92692,8.36889
open_space,2.1,-16.8,2.29638,1,0,5.4,0,2.5,4.82667,0.338889,1.9,1.9,2.5,2.9,3.9,10,10,2.9,2.19778,2.06667,3.02444,3.15333,5.75312,10,10,4.82667
open_space,13.5,-5.1,4.86946,1,0,16.1,0,5.19111,10,0,7.8,6.2,6.1,4.9,5,8.3,10,10,8.75625,6.58,6.86667,5.19111,5.98,8.98571,10,10
open_space,19,-8.4,0.601033,1,0,10.6,0,9.9,0.7,0.427778,0.8,3.6,9.9,10,10,1.2,0.7,0.7,1.45778,8.15333,9.9,10,10,2.75667,0.866667,0.726667
open_space,14.3,-1.7,0.117745,1,0,6.9,0,1.5,5.79778,0.333333,1.9,1.5,1.5,2.4,10,10,7,5.4,3.49778,1.60444,1.77333,4.26667,10,10,8.21579,5.79778
open_space,4.8,-17.5,3.47007,1,1,6.9,0,2.3,4.73111,0.233333,2.5,2.2,2.3,4.9,10,10,5.2,4.6,3.57778,2.25778,3.10222,6.71429,10,10,6.78889,4.73111
open_space,3.8,-16.1,3.34335,1,0,7.3,0,3.7,3.77333,0,3.7,3.6,3.7,6.5,10,10,4.4,3.6,4.29333,3.77333,4.53778,7.91538,10,10,6.16,3.77333
open_space,17.9,-0.9,5.52979,1,0,3.2,0,0.7,4.38889,0.611111,1.8,1,0.7,0.7,1,10,10,2.5,1.98889,1.52444,0.766667,0.786667,2.3975,10,10,4.38889
open_space,17.4,-9,6.04132,1,0,11.2,0,8.8,3.03778,0.216667,2.3,2.7,8.8,10,10,10,4.5,2.4,2.38222,4.37333,9.0907,10,10,10,6.53889,3.03778
open_space,15.5,-13,0.849302,1,0,14.2,0,9.43333,4.2,0,6.3,10,10,9,6.7,5.7,4.2,4.2,7.75882,10,10,9.43333,7.33111,6.92889,4.59556,4.83778
open_space,15.8,-4.5,2.90562,1,1,12.6,0,5.12667,4.3,0,10,10,7.6,4,3.9,4.4,4.3,5,10,10,8.5875,5.12667,4.04889,4.99111,4.46222,6.75294
open_space,5.3,-13.8,5.42133,1,1,15.9,0,8.88,5.9,0,7.8,10,10,8,5.1,5.1,5.9,5.9,8.72857,10,10,8.88,5.97778,5.51556,6.66444,6.38222
open_space,2.1,-17.4,1.31131,1,0,11.9,0,1.9,8.8,0.497222,3.9,2,1.9,2.2,2.3,2.7,8.8,10,5.88421,2.54222,1.95778,2.56,2.37556,4.23778,9.1,10
open_space,1.1,-15.6,5.33171,1,1,14.1,0,3.26,1.1,0.405556,5,10,10,1.6,0.9,0.9,1.1,4.1,6.75161,10,10,3.26,1.10667,0.942222,1.96667,4.31778
open_space,15.6,-3.3,2.55005,1,1,13.2,0,6.76875,3.1,0,5.5,10,10,5,4.1,3.8,3.1,3.2,7.3,10,10,6.76875,4.30667,4.44667,3.25111,3.88
open_space,9.6,-11.4,3.23227,1,0,17.7,0,8.3,9.56,0,9.4,8.3,8.3,10,10,10,10,9.4,9.675,8.77949,8.93667,10,10,10,10,9.56
open_space,13.8,-8,3.70074,1,0,16.1,0,6.1,9.2,0,10,10,6.1,5.9,7,7.8,9.2,10,10,10,7.41707,6.14,8.41111,8.11556,9.5875,10
open_space,10.9,-10.1,0.290341,1,1,18.8,0,10,9.09333,0,9.2,9.9,10,10,10,9.6,10,8.8,9.55385,9.94,10,10,10,9.73333,10,9.09333
open_space,18.4,-10.5,3.33167,1,1,11.6,0,1.36222,10,0.358333,10,7.3,1.6,1.3,1.3,2.3,10,10,10,9.3,2.84222,1.36222,1.61556,4.14444,10,10
open_space,6.9,-11.5,0.484143,1,1,17.1,0,6.90222,9.3,0,10,10,7.1,6.7,7.6,8.2,9.3,10,10,10,8.18387,6.90222,8.87436,8.44889,9.5875,10
open_space,7.5,-10.3,3.97536,1,0,17.3,0,10,7.3,0,9.4,9.4,10,10,10,10,7.3,7.3,9.5913,9.64211,10,10,10,10,8.03778,8.15366
open_space,10,-19.6,1.41687,1,0,10.1,0,0.1,0.4,0.494444,10,9.9,0.1,0.1,0.1,0.1,0.4,10,10,9.975,2.47778,0.1,0.1,0.157778,6.66,10
open_space,13.8,-0.8,0.191904,1,0,3.8,0,0.6,6.00222,0.441667,0.7,0.6,0.6,1,10,10,7.2,3.2,1.27111,0.624444,0.735556,2.40323,10,10,8.385,6.00222
open_space,17.2,-17.6,3.49171,1,0,8.5,0,2.2,7.8625,0.430556,2.3,2.1,2.2,2.5,2.7,5.9,10,6.3,3.44,2.15333,2.72889,2.56444,3.60889,7.42727,10,7.8625
open_space,0.4,-14.2,0.655983,1,1,10.2,0,0.2,6.9,0.483333,10,0.3,0.2,0.2,0.2,1.2,6.9,10,10,0.894444,0.226667,0.2,0.431111,5.39111,8.185,10
open_space,5.3,-8.2,1.92697,1,1,13.4,0,5.4,8.21778,0,5.6,5.1,5.4,10,10,10,8.9,8,7.55333,5.23556,6.9825,10,10,10,9.36667,8.21778
open_space,10.6,-14.3,4.68222,1,0,14.5,0,9.1,6.16889,0,5.4,7.4,9.1,10,10,10,8,5.4,5.95333,9.07105,9.36667,10,10,10,8.84,6.16889
open_space,5,-4,1.30143,1,0,8.8,0,4.8,5.14889,0,3.8,4.4,4.8,5.5,10,10,7.9,4,3.92444,5.25111,4.96444,7.14848,10,10,8.78571,5.14889
open_space,19.1,-8,0.703885,1,0,10.6,0,10,0.6,0.438889,0.8,6.8,10,10,10,0.9,0.6,0.6,1.68889,8.36591,10,10,10,2.32432,0.695556,0.64
open_space,12.4,-8.1,3.07845,1,0,20,0,8.18718,7.9,0,10,10,10,7.3,7.3,7.9,7.9,10,10,10,10,8.18718,7.93556,8.73514,8.47857,10
open_space,8,-1.1,2.10665,1,1,10,0,9.1,0.9,0.405556,1,3.5,9.1,10,10,1.8,0.9,0.9,1.66,7.52444,9.51111,10,10,3.516,1.18444,0.924444
open_space,1.8,-15.8,4.32837,1,0,11.7,0,10,1.6,0.319444,3.9,4.2,10,10,4.2,1.7,1.6,1.7,3.99778,5.98222,10,10,6.30714,2.44444,1.63556,2.44222
open_space,5.5,-9,0.977121,1,0,15.3,0,5.3,10,0,8.8,6.5,5.3,5.4,9.4,10,10,10,9.09487,8.52143,5.57333,6.63111,9.7,10,10,10
open_space,16.1,-12.9,1.81523,1,0,14.9,0,7.07556,3.7,0,10,10,8,6.8,4.2,3.6,3.7,6.9,10,10,8.8625,7.07556,6.04,3.74222,4.7,8.27273
open_space,16.5,-16.6,0.197987,1,0,13.2,0,10,3.2,0,3.3,5.7,10,10,3.8,3.1,3.2,3.2,4.02444,7.41875,10,10,5.65263,3.25333,3.71778,3.35556
open_space,12.5,-2.8,1.17056,1,0,9.4,0,6.6,4.07333,0.158333,2.6,2.8,6.6,10,10,7.9,7.1,2.8,2.66222,3.90222,8.04444,10,10,8.76667,7.37556,4.07333
open_space,16.1,-5.1,2.87312,1,0,13.1,0,4.87333,4.9,0,10,10,7.5,3.8,3.6,4.1,4.9,5.6,10,10,8.5,4.87333,3.72,5.15778,5.06444,7.20312
open_space,11.7,-11.8,1.30831,1,0,19.2,0,8.95217,8,0,10,10,10,8.2,7.9,8.3,8,9.2,10,10,10,8.95217,8.17333,9.16452,8.27556,9.5875
open_space,10,-19.3,2.6432,1,0,10.4,0,0.4,10,0.461111,1.4,0.5,0.4,0.4,0.8,10,10,10,6.58966,0.695556,0.4,0.522222,5.02955,10,10,10
open_space,15.3,-18.3,4.92401,1,0,5.9,0,4.5,1.46,0.347222,1.4,2.5,4.5,8.1,10,7,1.7,1.4,1.76889,4.04,5.58889,8.9875,10,8.225,2.91333,1.46
open_space,3.8,-2.6,3.54403,1,0,13.6,0,7.77778,2.6,0.197222,3.9,9.6,10,6.3,2.6,2.4,2.6,3.6,5.54222,9.8,10,7.77778,3.67111,2.46,3.42667,3.69333
open_space,11.9,-10.4,1.70399,1,0,20,0,9.47931,7.9,0,10,10,10,9.3,9.4,7.8,7.9,10,10,10,10,9.47931,9.6625,8.33556,8.6375,10
open_space,0.6,-8.5,5.16279,1,1,9.9,0,5.22222,0.4,0.461111,10,10,8.8,0.9,0.4,0.4,0.4,1.1,10,10,9.36,5.22222,0.557778,0.4,0.626667,2.77222
open_space,2,-11.6,4.78969,1,1,12.7,0,10,1.8,0.294444,8.1,10,10,10,2.4,1.8,1.8,2.7,8.75625,10,10,10,4.3,1.95778,2.08,5.74444
open_space,15.6,-1.5,2.32461,1,0,11.3,0,7.65789,1.3,0.358333,1.8,10,10,6.1,4.1,1.9,1.3,1.3,3.49,10,10,7.65789,4.68667,3.34222,1.48,1.42444
open_space,13.6,-4.1,6.08935,1,0,10.1,0,3.9,7.48049,0,6.1,4,3.9,4.7,10,10,10,6.2,6.38222,4.95111,4.07778,6.47941,10,10,10,7.48049
open_space,1.7,-12.3,5.27222,1,0,16.5,0,4.83478,1.8,0.333333,8.7,10,10,2.9,1.5,1.5,1.8,6.5,9.29091,10,10,4.83478,1.94889,1.55333,2.92667,7.66444
open_space,12.1,-2.6,0.425474,1,0,8.6,0,2.6,7.60889,0.2,2.6,2.4,2.6,6.7,10,10,8.2,6,3.56667,2.45778,3.79111,8.175,10,10,8.95,7.60889
open_space,17.5,-3.2,2.82327,1,1,8.4,0,3.12444,3,0.233333,9.5,10,5,2.3,2.2,2.5,3,3.4,9.75,10,6.87143,3.12444,2.25556,3.10667,3.08,5.02667
open_space,14.1,-11.8,1.95412,1,0,18.6,0,8.11111,6,0,10,10,8.6,7.9,6.1,5.6,6,10,10,10,9.24667,8.11111,7.90444,5.74889,7.46571,10
open_space,9,-1.7,0.514461,1,0,4.8,0,1.7,5.23333,0.333333,1.6,1.5,1.7,5.5,10,10,10,3.1,2.02667,1.54222,2.69111,8.76667,10,10,10,5.23333
open_space,9,-9.2,0.282442,1,1,19.4,0,9.10222,10,0,10,9,9.4,8.8,9.2,10,10,10,10,9.25,9.66364,9.10222,9.53077,10,10,10
open_space,5,-4,3.57723,1,1,14.8,0,9.5,4.2,0,5.3,10,10,9.3,4.1,3.8,4.2,4.8,6.87027,10,10,9.5,5.6,3.9,5.16222,4.92222
open_space,8.3,-16.2,2.90639,1,0,11.9,0,3.5,9.00455,0,6.8,3.6,3.5,4.1,10,10,10,8.4,8.16889,4.6,3.63111,5.97179,10,10,10,9.00455
open_space,2.4,-15,1.03085,1,1,12.2,0,2.2,9.1,0.236111,9.6,2.6,2.2,2.3,4.2,4.8,9.1,10,9.6,4.28889,2.28222,2.86222,4.78222,6.13778,9.55,10
